first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(;¬_¬)	20	-26.34476766586304	20	-27.91363592147827	20	-28.404114151000975	20	-28.22867660522461	20	-25.500703144073487	20	-27.311635112762453	20	-27.815942192077635	20	-28.562398815155028	20	-26.724906826019286	0.1917113647147024	0.039929790585965026	0.024450347952601727	0.029139131408384443	0.4458824953369212	0.0729025403347031	0.0440275866130133	0.020870982202183166	0.13108576085152568	HN-D	0.4458824953369212	7	False	0		0	0	0	0	0	0	0	0	0	
(;´д`)	20	-20.540348243713378	20	-20.842578125	20	-21.11344141960144	20	-20.374214744567873	20	-18.826068782806395	20	-20.113609027862548	20	-19.994397163391113	20	-22.320297718048096	20	-20.699309062957763	0.07509463947748518	0.05550756381790102	0.04233677111237238	0.08866654756898784	0.41697598852548207	0.11506398829908715	0.12963207662060583	0.012664460735425417	0.06405796384265293	HN-D	0.41697598852548207	8	True	43	LN	0	0	0	0	4	8	27	0	4	False
(;´д`ｿ)	20	-47.60759811401367	20	-49.42764511108398	20	-49.47936820983887	20	-48.75555057525635	20	-44.713623428344725	20	-46.94044780731201	20	-46.94904327392578	20	-49.757063484191896	20	-46.643353652954104	0.03799659037363239	0.0061561367610239205	0.005845816825339079	0.01205577703989418	0.6864072526685201	0.07404305404175804	0.07340934684889734	0.0044283677326234765	0.09965765770831148	HN-D	0.6864072526685201	9	False	0		0	0	0	0	0	0	0	0	0	
(;´༎ຶд༎ຶ`)	20	-57.78482875823975	20	-59.50579414367676	20	-59.81405963897705	20	-59.34429988861084	20	-56.700439643859866	20	-58.50547218322754	20	-58.32551231384277	20	-60.380693435668945	20	-59.34921455383301	0.17150314942145004	0.0306807752466009	0.02254178616430344	0.036058062990487236	0.5072432871409365	0.08342584933636372	0.0998748672383866	0.012790938019625138	0.03588128444184635	HN-D	0.5072432871409365	10	False	12	LN	0	0	0	0	0	5	7	0	0	False
(;´∀`)	20	-23.891690826416017	20	-23.169709396362304	20	-24.14754934310913	20	-23.41569929122925	20	-24.50446195602417	20	-26.41776838302612	20	-25.653426742553712	20	-25.862077045440675	20	-25.754946613311766	0.15312753110394292	0.31521424196891495	0.11855922136922868	0.24647551206379173	0.08297173280808239	0.012245928987548968	0.02629911253460697	0.021346438094950224	0.023760281068933204	HP-S	0.31521424196891495	8	False	2	LN	0	0	0	0	0	0	2	0	0	False
(;´▽`A)	20	-30.057534217834473	20	-30.11858024597168	20	-29.759645843505858	20	-29.115203380584717	20	-30.846295738220213	20	-32.36470193862915	20	-32.59796056747437	20	-30.449661445617675	20	-31.24416275024414	0.13391548645462364	0.12598500283396577	0.18038568935941707	0.34362114923671305	0.06085216405056518	0.013330320562255797	0.010556930389798798	0.09047573336114624	0.04087752375151461	NP	0.34362114923671305	9	False	1	NP	0	0	0	1	0	0	0	0	0	True
(;´ヮ`)	20	-27.1964262008667	20	-27.00659704208374	20	-27.58491039276123	20	-26.807902812957764	20	-27.174364376068116	20	-28.7008394241333	20	-28.703018188476562	20	-28.284363174438475	20	-28.29969482421875	0.1539232854083704	0.1860998747050913	0.10437290798408697	0.22700628844699888	0.15735685004880923	0.03419368946008248	0.03411927056877462	0.05185842233472985	0.05106941104305624	NP	0.22700628844699888	8	True	1	LN	0	0	0	0	0	0	1	0	0	False
(;´꒳`)	20	-45.59869861602783	20	-47.88039493560791	20	-47.15199947357178	20	-46.94611568450928	20	-44.51700782775879	20	-46.40720825195312	20	-46.52327346801758	20	-47.33256721496582	20	-46.37475700378418	0.16660361767853724	0.017012036529611512	0.03524475016615041	0.043302067224435525	0.4914244587837668	0.07422550381718312	0.0660916617073522	0.029422180989639505	0.07667372310332371	HN-D	0.4914244587837668	8	False	1	LN	0	0	0	0	0	0	1	0	0	False
(;ω;)	20	-21.770029544830322	20	-21.587071895599365	20	-23.0686146736145	20	-21.64118824005127	20	-20.391201400756835	20	-21.23204698562622	20	-21.26143503189087	20	-23.62138204574585	20	-22.183739948272706	0.08492457279642927	0.10197433183123472	0.023177415967527863	0.09660251619534793	0.3371714746318242	0.14543744208864187	0.14122551312773504	0.013335251035359052	0.056151482325900136	HN-D	0.3371714746318242	6	False	47	LN	0	2	0	1	0	7	37	0	0	False
(;д;)	20	-21.269457244873045	20	-22.103526973724364	20	-22.713333797454833	20	-21.13949337005615	20	-18.925818729400635	20	-19.968641757965088	20	-20.26297950744629	20	-22.418263912200928	20	-20.943159294128417	0.04686203655097249	0.020351165105923157	0.011059959562362037	0.0533658894372934	0.4882591978275073	0.17209099530164995	0.1282120623161657	0.01485596139056955	0.06494273250755653	HN-D	0.4882591978275073	6	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;′⌒`)	20	-57.6569299697876	20	-59.513691139221194	20	-59.56253242492676	20	-58.86373329162598	20	-56.39545917510986	20	-58.1996955871582	20	-59.21532039642334	20	-59.925536155700684	20	-58.200239944458005	0.15127299083536452	0.023625459465096782	0.022499287358274393	0.045253624620298374	0.5340860058096284	0.0879106074293123	0.031839118148342796	0.015650140662567726	0.08786276567111467	HN-D	0.5340860058096284	7	False	23	HN-S	0	0	0	0	4	14	5	0	0	False
(;⁎_⁎)	20	-44.7177713394165	20	-46.67766513824463	20	-46.71501560211182	20	-45.72041473388672	20	-43.26200637817383	20	-44.264885902404785	20	-44.799485969543454	20	-46.30946655273438	20	-44.783800315856936	0.10454438315638868	0.014727520724482714	0.014187587146988503	0.038358199268571716	0.44826145257274363	0.1644320043683148	0.09634129762260937	0.021283167181570254	0.09786438795833034	HN-D	0.44826145257274363	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;⌒_⌒)	20	-44.7177713394165	20	-46.67766513824463	20	-46.71501560211182	20	-45.72041473388672	20	-43.26200637817383	20	-44.264885902404785	20	-44.799485969543454	20	-46.30946655273438	20	-44.783800315856936	0.10454438315638868	0.014727520724482714	0.014187587146988503	0.038358199268571716	0.44826145257274363	0.1644320043683148	0.09634129762260937	0.021283167181570254	0.09786438795833034	HN-D	0.44826145257274363	7	False	0		0	0	0	0	0	0	0	0	0	
(;╹⌓╹)	20	-35.66959342956543	20	-37.842502212524415	20	-37.203292274475096	20	-37.03241806030273	20	-34.004755687713626	20	-35.90304336547852	20	-36.35101509094238	20	-36.51468353271484	20	-35.48036880493164	0.10197983450786743	0.011609994359478225	0.0220007434930508	0.0261003953597826	0.5389446280209705	0.08074735102514584	0.051591319493140116	0.04380224140425489	0.12322349233630951	HN-D	0.5389446280209705	5	True	1	LN	0	0	0	0	0	0	1	0	0	False
(;へ:)	20	-22.63558683395386	20	-23.0789755821228	20	-23.826734924316405	20	-22.88318462371826	20	-21.34099931716919	20	-23.11122884750366	20	-22.217739295959472	20	-23.76705322265625	20	-23.315737533569337	0.10700715353784812	0.06868335877607787	0.03251649819687206	0.08353768922263405	0.39052156995146364	0.06650343990184635	0.1625105992368312	0.03451621794757384	0.05420347322885282	HN-D	0.39052156995146364	6	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(;゚д゚)	20	-26.466526794433594	20	-26.30365171432495	20	-27.735342693328857	20	-27.635844421386718	20	-25.082507133483887	20	-26.310333251953125	20	-27.423540592193604	20	-27.957413959503175	20	-26.68430938720703	0.10704222362079739	0.12597688654556116	0.030096457415940123	0.033245045316074355	0.4271960455153791	0.12513797297508264	0.04110828045528006	0.024102997366848893	0.0860940907890364	HN-D	0.4271960455153791	7	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;゜□゜)	20	-28.565536785125733	20	-28.122731018066407	20	-30.343402290344237	20	-30.09296464920044	20	-27.5173228263855	20	-29.47647008895874	20	-30.22572088241577	20	-30.9815354347229	20	-29.562625312805174	0.1460665077325507	0.22743575830999516	0.02468501909312286	0.031710066520505925	0.4166622781529746	0.05874045939536478	0.02776782435546413	0.013040545661140502	0.05389154077888145	HN-D	0.4166622781529746	9	True	1	HB	0	0	0	0	0	0	0	0	1	False
(;・`O・´)	20	-43.69329624176025	20	-44.98515586853027	20	-46.44686737060547	20	-46.563460731506346	20	-43.002369499206544	20	-43.78486595153809	20	-44.152988815307616	20	-46.16256675720215	20	-44.55853462219238	0.1838138584114286	0.05050457770104255	0.011708937951558626	0.0104203342833089	0.3668123278636069	0.16772972374958678	0.11607436147726012	0.015559215364714985	0.0773766631974926	HN-D	0.3668123278636069	10	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;・∀・)	20	-22.121121978759767	20	-23.09154176712036	20	-23.732062530517577	20	-23.244055461883544	20	-22.329346561431883	20	-23.846084690093996	20	-23.362288665771484	20	-23.99101867675781	20	-23.204169082641602	0.2720421664475121	0.10308328870032868	0.05432673843242429	0.08850186231159717	0.2209049448768757	0.04847239044393177	0.07863291604526243	0.041932466345003104	0.09210322639706481	HP-D	0.2720421664475121	7	True	2	HN-D	0	0	0	0	1	1	0	0	0	False
(;一_一)	20	-21.948668575286867	20	-23.16889543533325	20	-23.32014226913452	20	-22.57801866531372	20	-21.574731063842773	20	-22.460508823394775	20	-21.947864818573	20	-22.90677680969238	20	-22.90024824142456	0.16934157359587443	0.04998340051701836	0.042967504764140865	0.0902485680556094	0.24612888761911814	0.10150190558948238	0.1694777377366798	0.06496246140930181	0.06538796071277472	HN-D	0.24612888761911814	7	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(;﹏;)	20	-16.45470495223999	20	-15.910866689682006	20	-17.01423101425171	20	-15.381442260742187	20	-14.423097038269043	20	-14.976143074035644	20	-14.510980987548828	20	-17.099372148513794	20	-16.21896438598633	0.03702694243531844	0.06378283333366919	0.021160151349132548	0.10830036378817409	0.2823800152404201	0.16242359389602828	0.2586225819211416	0.01943311608192204	0.046870401954193716	HN-D	0.2823800152404201	6	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;ﾟдﾟ)	20	-26.466526794433594	20	-26.30365171432495	20	-27.735342693328857	20	-27.635844421386718	20	-25.082507133483887	20	-26.310333251953125	20	-27.423540592193604	20	-27.957413959503175	20	-26.68430938720703	0.10704222362079739	0.12597688654556116	0.030096457415940123	0.033245045316074355	0.4271960455153791	0.12513797297508264	0.04110828045528006	0.024102997366848893	0.0860940907890364	HN-D	0.4271960455153791	7	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;￣д￣)	20	-26.210762119293214	20	-26.727447032928467	20	-28.931048488616945	20	-27.510259914398194	20	-23.33823938369751	20	-25.66678876876831	20	-26.32202253341675	20	-29.411722660064697	20	-25.57260274887085	0.04137728756686924	0.024681332956437634	0.0027249382068434656	0.01128229097072158	0.7316153197715567	0.0712863932584877	0.03702049605374704	0.001685010137358326	0.07832693107797835	HN-D	0.7316153197715567	9	False	0		0	0	0	0	0	0	0	0	0	
(;￣□￣)	20	-27.865791702270506	20	-26.69229393005371	20	-30.923215866088867	20	-28.86582441329956	20	-25.33900089263916	20	-27.635867214202882	20	-28.576598644256592	20	-31.274388122558594	20	-27.402834320068358	0.0487019750781196	0.1574672275398006	0.002289412928196924	0.017915869319577123	0.6094216513701209	0.06129167788912198	0.023924729791617694	0.0016114319038378873	0.07737602417960722	HN-D	0.6094216513701209	9	False	0		0	0	0	0	0	0	0	0	0	
(=^-^=)	20	-27.77017469406128	20	-27.268572521209716	20	-28.896730136871337	20	-26.93971939086914	20	-27.05565414428711	20	-29.41360263824463	20	-29.374087715148924	20	-28.532755184173585	20	-29.060615444183348	0.11835555336042475	0.19544820942610464	0.03836470189041259	0.2715506182570335	0.2418248751608254	0.022880049131688247	0.023802252926364384	0.05520827038880014	0.03256546945834635	NP	0.2715506182570335	8	False	10	HP-D	2	0	2	0	0	1	2	1	2	False
(=^-ω-^=)	20	-37.45511474609375	20	-37.2096305847168	20	-39.59991264343262	20	-37.17919425964355	20	-36.71598300933838	20	-38.70996322631836	20	-38.962555694580075	20	-38.50760631561279	20	-38.44897651672363	0.14218687754249187	0.18174895973429228	0.016648903094960147	0.18736577415195335	0.2977558835780348	0.04054018689648301	0.03149098400901459	0.04963273827649708	0.05262969271627278	HN-D	0.2977558835780348	10	False	34	NB	5	4	3	3	3	4	3	6	3	False
(=^-ω^-=)	20	-52.417371368408205	20	-50.82989654541016	20	-54.80494403839111	20	-52.121735382080075	20	-50.788006973266604	20	-52.9014274597168	20	-53.20835952758789	20	-53.57857055664063	20	-52.46845664978027	0.06774686827696076	0.33137579277784823	0.006222710378531742	0.09105049295983969	0.3455518240254957	0.04175094737635001	0.030716196071577665	0.02121225425894554	0.0643729138744506	HN-D	0.3455518240254957	10	False	3	HP-D	1	0	1	0	0	0	0	1	0	False
(=^_^=)	20	-24.834966373443603	20	-24.06921491622925	20	-25.70575656890869	20	-23.89946355819702	20	-23.87255792617798	20	-25.981816864013673	20	-25.870496559143067	20	-25.117175769805907	20	-25.486171627044676	0.09359855489745023	0.201293974940246	0.03918228568106385	0.23853540775098955	0.24504047267665166	0.029730232390045935	0.03323105261575355	0.07058414525866506	0.048803873789134165	HN-D	0.24504047267665166	8	False	2	LP	0	0	1	0	0	0	1	0	0	False
(=^‿^=)	20	-36.07478485107422	20	-35.23847599029541	20	-36.68166389465332	20	-35.241577339172366	20	-35.31444034576416	20	-37.36872501373291	20	-37.414593887329104	20	-35.88595600128174	20	-37.07169609069824	0.09610286475560434	0.2217893342374533	0.05238079843574728	0.2211025536583601	0.20556527656062482	0.026350281631302104	0.025168924767659747	0.11607632808788151	0.03546363786536691	HP-S	0.2217893342374533	8	False	0		0	0	0	0	0	0	0	0	0	
(=^・^=)	20	-23.777897930145265	20	-23.132851314544677	20	-24.43272762298584	20	-22.631151485443116	20	-23.162119483947755	20	-25.214848232269286	20	-25.329360675811767	20	-24.08256826400757	20	-24.73077611923218	0.10002778001597873	0.19066053882569567	0.05196748604883149	0.3148808748659547	0.18516112533239093	0.02377174392797183	0.02119966123145745	0.07375712595761055	0.03857366379410871	NP	0.3148808748659547	8	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=^・ω・^=)	20	-25.996674156188966	20	-25.00378074645996	20	-27.463569831848144	20	-25.28183078765869	20	-25.249277591705322	20	-27.818946075439452	20	-27.783732986450197	20	-26.71660985946655	20	-27.09159936904907	0.10827791860207184	0.29224563135424947	0.024973257854722035	0.2213056130507675	0.22862836080458654	0.01750399819190726	0.018131348689483122	0.05270790998711944	0.036225961465092896	HP-S	0.29224563135424947	10	False	27	LP	4	0	13	2	1	0	1	5	1	False
(=^・ｪ・^=)	20	-23.788107109069824	20	-23.250777530670167	20	-24.580741500854494	20	-22.935231971740723	20	-23.22177505493164	20	-25.498793506622313	20	-25.243885040283203	20	-24.524054336547852	20	-24.969676303863526	0.11803495497113009	0.20200862359760136	0.05342861251642254	0.27695525158054546	0.2079531602644533	0.021333837166983987	0.027527978237995552	0.056544819076997654	0.03621276258787012	NP	0.27695525158054546	10	False	1	HB	0	0	0	0	0	0	0	0	1	False
(=`ω´=)	20	-32.33513021469116	20	-33.111296844482425	20	-34.354471111297606	20	-32.5200855255127	20	-30.33060073852539	20	-32.06445083618164	20	-32.523138999938965	20	-34.09571752548218	20	-33.06424102783203	0.07911145043009654	0.03640444903535797	0.010501485534208078	0.06575280372733136	0.5872126966205853	0.10370361779160794	0.06555233544084657	0.013602727341054617	0.03815843407891165	HN-D	0.5872126966205853	9	False	0		0	0	0	0	0	0	0	0	0	
(=ↀωↀ=)	20	-55.329452705383304	20	-55.71847705841064	20	-57.36212844848633	20	-55.43623161315918	20	-54.58107376098633	20	-55.92113819122314	20	-56.00321292877197	20	-56.50541973114014	20	-56.16583690643311	0.1509212002465458	0.10228197857257429	0.019768348634313707	0.1356365578934561	0.31898267543457076	0.08351885060202573	0.0769378247228827	0.04656228236896368	0.06539028152466725	HN-D	0.31898267543457076	8	False	1	LP	0	0	1	0	0	0	0	0	0	False
