first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(;╹⌓╹)	20	-24.689271640777587	20	-26.575736427307127	20	-25.303448295593263	20	-24.682741260528566	20	-24.128878784179687	20	-24.050477313995362	20	-23.33280897140503	20	-25.596568775177	20	-23.948681545257568	0.07856679842675343	0.011911262865478698	0.04251141140365301	0.07908154842270305	0.13759877941352652	0.14882089338906523	0.3050305293090341	0.031710633425343936	0.16476814334444195	LN	0.3050305293090341	8	True	1	LN	0	0	0	0	0	0	1	0	0	True
(;へ:)	20	-24.625596618652345	20	-26.042525672912596	20	-25.230536651611327	20	-24.365978717803955	20	-23.894550704956053	20	-23.384768772125245	20	-22.535779762268067	20	-24.90184679031372	20	-23.97988510131836	0.05162588473619749	0.012517080287742384	0.028193266023135675	0.06692958454116893	0.10723997739488787	0.17854685065005965	0.41731446289559915	0.03916458980364086	0.09846830366756801	LN	0.41731446289559915	3	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(;゚д゚)	20	-22.23221597671509	20	-23.26764307022095	20	-22.405871295928954	20	-22.22166633605957	20	-22.06668701171875	20	-21.306405067443848	20	-20.191170978546143	20	-21.980237579345705	20	-21.730785655975343	0.056991430988821486	0.020236215171914807	0.047906232165365534	0.057595852716467735	0.06725086548067327	0.14384147602918643	0.43875708428701404	0.07332336527472552	0.09409747788583128	LN	0.43875708428701404	7	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;゜□゜)	20	-25.014611148834227	20	-25.79751272201538	20	-25.507629680633546	20	-24.77725467681885	20	-24.759339332580566	20	-23.657338333129882	20	-22.96723575592041	20	-25.186173343658446	20	-24.832892894744873	0.05464089832100402	0.024975143809780075	0.03337356515044334	0.06927881280105518	0.07053115112120938	0.2123116986560247	0.4233325535446683	0.046026644682371394	0.0655295319134437	LN	0.4233325535446683	5	True	1	HB	0	0	0	0	0	0	0	0	1	False
(;・`O・´)	20	-32.11157093048096	20	-33.684160995483396	20	-32.66891956329346	20	-32.11086368560791	20	-31.347058963775634	20	-30.479096031188966	20	-29.623420333862306	20	-32.411728858947754	20	-31.548284244537353	0.04068094110496571	0.008441581227167703	0.023299014707380186	0.04070972266859993	0.0873804586094674	0.20814492763449916	0.48975746631874073	0.030132423261839677	0.07145346446733959	LN	0.48975746631874073	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;・∀・)	20	-18.476078987121582	20	-19.664382934570312	20	-18.792784023284913	20	-18.503782749176025	20	-18.478284740447997	20	-17.48063268661499	20	-16.448479223251343	20	-18.593357372283936	20	-18.291189861297607	0.0609832569747	0.018583896074037376	0.04442908464311743	0.059316978989361016	0.060848891196132	0.16501653007904818	0.46321861558757693	0.05423470219745239	0.07336804425857484	LN	0.46321861558757693	5	True	2	HN-D	0	0	0	0	1	1	0	0	0	False
(;一_一)	20	-24.750241374969484	20	-26.203717517852784	20	-25.357238388061525	20	-24.883521938323973	20	-24.682973098754882	20	-23.89523401260376	20	-23.13204345703125	20	-25.31069860458374	20	-24.35592927932739	0.0759114765559093	0.017744786178643487	0.04137061582499636	0.06643920479381339	0.08119357800697266	0.17849761532506492	0.3828969133392418	0.0433415019095284	0.11260430806582968	LN	0.3828969133392418	5	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(;﹏;)	20	-16.623291397094725	20	-17.902262687683105	20	-16.715923023223876	20	-16.990669012069702	20	-16.088686800003053	20	-15.535496759414674	20	-14.789448261260986	20	-16.775739860534667	20	-15.872528123855592	0.059552146368971014	0.016574759857026715	0.05428352164841776	0.04124272457627611	0.10164201014716548	0.17673421183887286	0.3726708066728446	0.05113166000123748	0.12616815888918786	LN	0.3726708066728446	5	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;ﾟдﾟ)	20	-19.988363170623778	20	-21.163213348388673	20	-20.50148582458496	20	-19.96301851272583	20	-20.018504238128664	20	-18.738424587249757	20	-18.156071376800536	20	-20.660720348358154	20	-20.029900074005127	0.06617432093529929	0.020438948252315008	0.03961349458064012	0.06787292075277539	0.0642095156721849	0.23095689001281655	0.41346971875464944	0.03378224297513202	0.06348194806418717	LN	0.41346971875464944	5	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;￣д￣)	20	-22.82741641998291	20	-23.980470275878908	20	-22.986223793029787	20	-22.788443946838377	20	-22.601746368408204	20	-21.95448942184448	20	-21.005093383789063	20	-23.15792942047119	20	-22.657053470611572	0.06690687913388253	0.021120580263647902	0.057082318825386315	0.06956588312019335	0.0838451663768851	0.16016888456709474	0.413900176487138	0.04807627386005812	0.07933383736571385	LN	0.413900176487138	5	False	0		0	0	0	0	0	0	0	0	0	
(;￣□￣)	20	-19.35553741455078	20	-20.423583221435546	20	-19.60782308578491	20	-19.148279762268068	20	-19.123086547851564	20	-18.37587089538574	20	-17.468776416778564	20	-19.121371936798095	20	-18.923738384246825	0.05995886661122887	0.0206066319593129	0.046589402420852244	0.07376736483717658	0.07564940971338208	0.15970450912693762	0.39560639637556166	0.07577923029155934	0.09233818866398877	LN	0.39560639637556166	5	False	0		0	0	0	0	0	0	0	0	0	
(=^-^=)	20	-22.5382287979126	20	-22.717176342010497	20	-22.606601810455324	20	-22.807466888427733	20	-22.86156234741211	20	-22.625023460388185	20	-23.04985456466675	20	-22.91080093383789	20	-22.206704998016356	0.12728815957574266	0.10643196398292518	0.11887594575607964	0.0972432332157489	0.09212256694222103	0.11670610211027184	0.07631181094997384	0.08769644418440657	0.17732377328263027	HB	0.17732377328263027	6	False	10	HP-D	2	0	2	0	0	1	2	1	2	False
(=^-ω-^=)	20	-20.79068489074707	20	-20.772545051574706	20	-20.817432117462157	20	-20.958399963378906	20	-21.115013122558594	20	-20.817353534698487	20	-21.067270374298097	20	-20.88730697631836	20	-20.38280382156372	0.11488838219165756	0.11699145600941786	0.11185616900488475	0.09714901091535526	0.083065780959902	0.11186495931715773	0.08712776319286118	0.10430705298572047	0.1727494254230431	HB	0.1727494254230431	8	False	34	NB	5	4	3	3	3	4	3	6	3	False
(=^-ω^-=)	20	-34.67693557739258	20	-35.07615146636963	20	-34.64690170288086	20	-34.95037727355957	20	-35.405313110351564	20	-34.65884876251221	20	-35.24436912536621	20	-35.099747276306154	20	-34.64724922180176	0.13859347404784705	0.09297485794055864	0.14281911155470037	0.10543591258525148	0.06689789273418273	0.14112299508889947	0.07857954728239396	0.09080672093190673	0.14276948783425972	LP	0.14281911155470037	7	False	3	HP-D	1	0	1	0	0	0	0	1	0	False
(=^_^=)	20	-21.674662017822264	20	-21.575154781341553	20	-21.71854648590088	20	-21.80738573074341	20	-22.067607879638672	20	-21.76939449310303	20	-22.058381175994874	20	-21.712444019317626	20	-21.38977184295654	0.1177032641383728	0.13001814050399174	0.11264961829978305	0.10307357294310408	0.07945738854037376	0.10706480135598	0.08019391092851545	0.11333916064575175	0.15650014264412734	HB	0.15650014264412734	6	False	2	LP	0	0	1	0	0	0	1	0	0	False
(=^‿^=)	20	-23.957076454162596	20	-23.82333164215088	20	-23.92211980819702	20	-24.06931619644165	20	-24.230298900604247	20	-23.95178050994873	20	-24.23050537109375	20	-24.055111694335938	20	-23.59291362762451	0.11178890904789623	0.1277860223021861	0.11576577841287074	0.09992027420048442	0.08506280838950488	0.11238250731821728	0.08504524724280994	0.10134972019548173	0.16089873289054876	HB	0.16089873289054876	8	False	0		0	0	0	0	0	0	0	0	0	
(=^・^=)	20	-24.421314811706544	20	-24.61617956161499	20	-24.82718095779419	20	-24.8258337020874	20	-24.744633388519286	20	-24.64419832229614	20	-24.90448760986328	20	-24.63101749420166	20	-23.95432243347168	0.12981226801941215	0.10682848075199074	0.08650681253819112	0.08662343787949718	0.09395075272280458	0.10387682310804905	0.08007122222582695	0.10525506891296867	0.20707513384125964	HB	0.20707513384125964	7	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=^・ω・^=)	20	-19.902701568603515	20	-19.98477258682251	20	-19.999538898468018	20	-20.11767120361328	20	-20.255864334106445	20	-19.965162754058838	20	-20.221954154968262	20	-20.130700206756593	20	-19.552148151397706	0.12165362937622835	0.11206811825717364	0.11042544346922242	0.09812167285830486	0.08545715488245936	0.11428744450372899	0.08840471603176446	0.09685153754032487	0.17273028308079302	HB	0.17273028308079302	9	False	27	LP	4	0	13	2	1	0	1	5	1	False
(=^・ｪ・^=)	20	-25.0577033996582	20	-25.201394081115723	20	-25.515578842163087	20	-25.257039070129395	20	-25.373554229736328	20	-25.17769374847412	20	-25.619254302978515	20	-25.3014178276062	20	-24.55795774459839	0.12600026582685414	0.10913583894990316	0.0797110781441441	0.10322884772607296	0.091875388547093	0.11175328933999397	0.07186095802094702	0.09874784578799693	0.20768648765699474	HB	0.20768648765699474	10	False	1	HB	0	0	0	0	0	0	0	0	1	True
(=`ω´=)	20	-27.063012504577635	20	-27.16679449081421	20	-27.243083572387697	20	-27.332514667510985	20	-27.530405235290527	20	-27.278680038452148	20	-27.429295158386232	20	-27.535377979278564	20	-27.434669780731202	0.14410358979634144	0.12989811706422988	0.12035688211032948	0.11006050407282747	0.09030020077330828	0.11614795826885431	0.09990799982012621	0.08985227562437081	0.09937247246961212	HP-D	0.14410358979634144	6	False	0		0	0	0	0	0	0	0	0	0	
(=ↀωↀ=)	20	-23.22938480377197	20	-23.25915117263794	20	-23.38495292663574	20	-23.47908115386963	20	-23.648494148254393	20	-23.275328540802	20	-23.521210384368896	20	-23.38502788543701	20	-22.93718957901001	0.12254159785340811	0.11894773295843965	0.10488687871080844	0.09546447574516995	0.080587310743448	0.11703895283775206	0.09152617217301214	0.1048790168107742	0.16412786216718736	HB	0.16412786216718736	9	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=⌒‿‿⌒=)	20	-26.41758213043213	20	-26.478242588043212	20	-26.132175636291503	20	-26.392719650268553	20	-26.91013984680176	20	-26.3480806350708	20	-26.5253945350647	20	-26.440307712554933	20	-25.924182987213136	0.10534238062029619	0.09914221709178014	0.1401372510958484	0.10799428330462973	0.06437067014417285	0.11292425774819836	0.09457596826791821	0.1029754109483207	0.1725375607788354	HB	0.1725375607788354	14	False	0		0	0	0	0	0	0	0	0	0	
