first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(;′⌒`)	20	-31.79303112030029	20	-39.63929214477539	20	-36.47923707962036	20	-34.833311557769775	20	-23.850550746917726	20	-23.6361572265625	20	-25.04556722640991	20	-28.965723514556885	20	-25.914059352874755	0.00013282161936183776	5.196140724635608e-08	1.2248287776392236e-06	6.351725972865655e-06	0.37380419389908603	0.4631845797212824	0.11315014291086153	0.0022446718628118508	0.0474759614704386	HN-S	0.4631845797212824	4	False	23	HN-S	0	0	0	0	4	14	5	0	0	True
(;⁎_⁎)	20	-47.703866958618164	20	-53.159189987182614	20	-52.40625057220459	20	-50.795173263549806	20	-37.562109565734865	20	-37.33185977935791	20	-42.36403751373291	20	-45.191809844970706	20	-39.12509021759033	1.5905067903920728e-05	6.797024561652387e-08	1.4431659461027934e-07	7.227669036508399e-07	0.4036870335977937	0.5082074319347148	0.003315843233725317	0.00019611376179671939	0.08457673735032159	HN-S	0.5082074319347148	5	False	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;⌒_⌒)	20	-51.005645179748534	20	-58.74197406768799	20	-57.639520454406735	20	-53.22383365631104	20	-38.2898530960083	20	-37.36265201568604	20	-35.64402046203613	20	-48.38709259033203	20	-40.13138275146484	1.689040610743994e-07	7.375562465503797e-11	2.2211846642853644e-10	1.8377781195350494e-08	0.05623910838101244	0.14214014021799085	0.792700148776419	2.3166639035889494e-06	0.008918098382957585	LN	0.792700148776419	5	False	0		0	0	0	0	0	0	0	0	0	
(;╹⌓╹)	20	-48.85154132843017	20	-49.73205757141113	20	-51.55123596191406	20	-49.301167488098145	20	-39.61791362762451	20	-35.10886974334717	20	-37.66144714355469	20	-44.77103042602539	20	-39.29993114471436	9.741609999106796e-07	4.038567939298574e-07	6.54889845800587e-08	6.21384733014076e-07	0.009971128134421978	0.9057267089160201	0.07053860965162709	5.7646654341258576e-05	0.013703841752078097	HN-S	0.9057267089160201	5	True	1	LN	0	0	0	0	0	0	1	0	0	False
(;へ:)	20	-45.10863075256348	20	-47.90760765075684	20	-48.76278438568115	20	-47.89743900299072	20	-42.926326751708984	20	-42.61545867919922	20	-46.66444091796875	20	-46.40545806884766	20	-43.426142883300784	0.035742502503776405	0.0021757286692489766	0.0009251373128651343	0.0021979657566640115	0.31691846348968944	0.43246984454070997	0.007542324031871348	0.00977192238416474	0.1922561113110101	HN-S	0.43246984454070997	3	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(;゚д゚)	20	-46.08195877075195	20	-50.32608871459961	20	-54.74481067657471	20	-51.315599060058595	20	-36.12388439178467	20	-31.499255084991454	20	-38.18360271453857	20	-45.85261821746826	20	-34.75538110733032	4.4237447280467456e-07	6.347282719158777e-09	7.648235954708241e-11	2.359657443917656e-09	0.00934387051028328	0.9527474608947727	0.0011912488911721912	5.564054750924105e-07	0.03671641214040135	HN-S	0.9527474608947727	5	True	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;・`O・´)	20	-84.05700378417968	20	-85.54019546508789	20	-82.70011444091797	20	-84.06459884643554	20	-73.50899887084961	20	-72.80694618225098	20	-86.32401008605957	20	-77.96365966796876	20	-74.30600318908691	7.541125288609821e-06	1.7111740818669547e-06	2.9290427514909628e-05	7.484066927748964e-06	0.2873270309635439	0.5797945034434995	7.814259490735864e-07	0.0033399647419626926	0.12949169263123178	HN-S	0.5797945034434995	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;・∀・)	20	-29.174762153625487	20	-36.31213035583496	20	-33.01970291137695	20	-33.36233959197998	20	-28.0852650642395	20	-27.06208782196045	20	-34.4474983215332	20	-24.29265079498291	20	-23.713007926940918	0.002633625686241425	2.093314220648658e-06	5.632711333374223e-05	3.998639716340818e-05	0.007829186224331371	0.021780951782717873	1.3509330512821017e-05	0.3473986067793572	0.6202457133721216	HB	0.6202457133721216	5	True	2	HN-D	0	0	0	0	1	1	0	0	0	False
(;一_一)	20	-26.46641550064087	20	-34.58721513748169	20	-35.33060703277588	20	-33.01061277389526	20	-23.022532558441164	20	-22.730688095092773	20	-30.515011978149413	20	-26.847673225402833	20	-23.300257682800293	0.010137329396930695	3.0137351784699093e-06	1.4330260642021812e-06	1.4581922784635713e-05	0.3173824560405123	0.4249417054793338	0.00017686440965521285	0.0069238146353313755	0.24041880135420926	HN-S	0.4249417054793338	5	False	2	HN-S	0	0	0	0	0	1	1	0	0	True
(;﹏;)	20	-25.297668266296387	20	-27.232109689712523	20	-29.78247766494751	20	-25.456684112548828	20	-16.78218584060669	20	-12.397876644134522	20	-14.011124801635741	20	-23.37310357093811	20	-17.897962236404418	2.0550509306002432e-06	2.9696505945643515e-07	2.3178995720615504e-08	1.7529231838147694e-06	0.010257691127331893	0.8224905346655439	0.1638725214065521	1.4081548547462925e-05	0.0033610431338552266	HN-S	0.8224905346655439	3	False	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;ﾟдﾟ)	20	-36.2782151222229	20	-40.00744190216064	20	-46.51226043701172	20	-40.83650569915771	20	-23.53315935134888	20	-18.06304564476013	20	-25.366808891296387	20	-34.75388250350952	20	-22.255180168151856	1.2040739716931424e-08	2.891149544597661e-10	4.325773349204922e-13	1.2618645040841747e-10	0.0041281984006055605	0.9803942589133351	0.0006598066438411602	5.5292014507960934e-08	0.014817668293729972	HN-S	0.9803942589133351	5	True	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;￣д￣)	20	-45.07524852752685	20	-54.44020671844483	20	-53.80914573669433	20	-53.090994644165036	20	-34.8339035987854	20	-34.15975675582886	20	-41.12074241638184	20	-46.991012001037596	20	-35.63912925720215	1.0455078168954474e-05	8.957310285914352e-10	1.68361939763907e-09	3.4524943572408335e-09	0.2931479584832733	0.5752612596846036	0.0005454406067005707	1.5392947177677558e-06	0.13103334082069104	HN-S	0.5752612596846036	5	False	0		0	0	0	0	0	0	0	0	0	
(;￣□￣)	20	-41.047082614898684	20	-50.11032829284668	20	-50.00573177337647	20	-47.8903715133667	20	-31.749137783050536	20	-31.440756416320802	20	-39.81933250427246	20	-40.33720378875732	20	-29.390590953826905	7.081209328468258e-06	8.203323657658573e-10	9.107843047942775e-10	7.552745070974217e-09	0.07729538528892663	0.10521602544409223	2.417199696283705e-05	1.4401372699119945e-05	0.817442925404129	HB	0.817442925404129	5	False	0		0	0	0	0	0	0	0	0	0	
(=^-^=)	20	-34.201400947570804	20	-35.8680025100708	20	-36.72638998031616	20	-35.56894578933716	20	-27.880575275421144	20	-29.3702091217041	20	-26.972258377075196	20	-32.62251100540161	20	-31.31238489151001	0.0004796667784312865	9.060325039446565e-05	3.8401734140337965e-05	0.00012218628537406285	0.266710031630047	0.06013116130533678	0.661479466817881	0.002326177388255467	0.008622304810139614	LN	0.661479466817881	5	False	10	HP-D	2	0	2	0	0	1	2	1	2	False
(=^-ω-^=)	20	-31.352925300598145	20	-34.04027500152588	20	-35.94087295532226	20	-35.076784992218016	20	-28.636309337615966	20	-30.143999290466308	20	-28.49381866455078	20	-33.13426170349121	20	-30.625830459594727	0.025468164111620884	0.0017333908257003902	0.00025910589269026354	0.0006148170804067853	0.38530883014469486	0.08531542035852129	0.4443159204764817	0.004289168121554427	0.05269518298832952	LN	0.4443159204764817	7	False	34	NB	5	4	3	3	3	4	3	6	3	False
(=^-ω^-=)	20	-43.265250778198244	20	-43.713744735717775	20	-44.81694774627685	20	-45.422769927978514	20	-36.90669918060303	20	-38.836792945861816	20	-35.72513637542725	20	-44.1539831161499	20	-41.48951892852783	0.0003919203733857194	0.00025027610602117953	8.304326374728207e-05	4.531053382651492e-05	0.2262985191004683	0.03284374262053412	0.737611906129454	0.00016114850837442793	0.0023141333641884232	LN	0.737611906129454	6	False	3	HP-D	1	0	1	0	0	0	0	1	0	False
(=^_^=)	20	-32.101336765289304	20	-31.364498233795167	20	-35.683903503417966	20	-32.67110948562622	20	-32.23781108856201	20	-31.882046508789063	20	-29.993320178985595	20	-30.75264902114868	20	-30.519909191131593	0.04396269989919894	0.09185213688403347	0.0012223494759148962	0.024867676421795198	0.038354322048562636	0.05474203076666392	0.36189645360101924	0.16936045086108878	0.2137418800417228	LN	0.36189645360101924	4	False	2	LP	0	0	1	0	0	0	1	0	0	False
(=^‿^=)	20	-29.826897525787352	20	-33.02437515258789	20	-36.10751857757568	20	-33.93554086685181	20	-37.837889671325684	20	-39.83324012756348	20	-38.43446807861328	20	-33.71346607208252	20	-34.81395406723023	0.9199053044429844	0.03759206940207994	0.0017222811859460255	0.015114089582895781	0.0003052203174818395	4.149958436968422e-05	0.000168082589193448	0.018872431162027827	0.006279021733021095	HP-D	0.9199053044429844	6	False	0		0	0	0	0	0	0	0	0	0	
(=^・^=)	20	-29.955141735076904	20	-31.550403881073	20	-35.02945175170898	20	-32.586378765106204	20	-33.07102212905884	20	-34.588282680511476	20	-37.64800605773926	20	-30.044726371765137	20	-32.05921220779419	0.4216047733237651	0.08552478124689236	0.0026373069517033458	0.030351055335002246	0.018693725356240823	0.004099755647050822	0.0001922812752787401	0.38547783030000043	0.05141849056406622	HP-D	0.4216047733237651	6	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=^・ω・^=)	20	-29.082606506347656	20	-31.99969549179077	20	-34.58663444519043	20	-33.68245096206665	20	-30.380028915405273	20	-33.099459934234616	20	-34.73321237564087	20	-32.548110008239746	20	-31.12988862991333	0.656462054197576	0.03550863500472807	0.002672025911576224	0.006599675203280916	0.17936852402375947	0.011822582385301308	0.00230771768880691	0.02051920732199972	0.08473957826297138	HP-D	0.656462054197576	8	False	27	LP	4	0	13	2	1	0	1	5	1	False
(=^・ｪ・^=)	20	-34.89267807006836	20	-37.119210433959964	20	-41.06708278656006	20	-39.272378540039064	20	-37.4422061920166	20	-40.00349178314209	20	-43.049558067321776	20	-37.44637603759766	20	-37.57148551940918	0.7388864231075385	0.07972728354586574	0.0015383947500286369	0.00925758994060504	0.057720713614462925	0.00445635205333189	0.00021187987800224564	0.05748052826778594	0.050720834842379166	HP-D	0.7388864231075385	8	False	1	HB	0	0	0	0	0	0	0	0	1	False
(=`ω´=)	20	-31.062113094329835	20	-33.89326858520508	20	-35.966736793518066	20	-36.2426796913147	20	-24.336403560638427	20	-27.761623477935792	20	-29.119633388519286	20	-33.032761859893796	20	-27.9273624420166	0.0011212529618671997	6.609192421113276e-05	8.31098684524736e-06	6.306844409990335e-06	0.9346352158199989	0.03041501473865182	0.007821892099701404	0.00015626500083958805	0.02576964962347444	HN-D	0.9346352158199989	6	False	0		0	0	0	0	0	0	0	0	0	
(=ↀωↀ=)	20	-27.45177354812622	20	-29.610604667663573	20	-32.50375518798828	20	-33.7328688621521	20	-26.7261043548584	20	-28.90337781906128	20	-30.261066722869874	20	-29.642252349853514	20	-26.447867965698244	0.15810113363799244	0.018254357068954286	0.0010113168309910073	0.00029586251779933334	0.32665484966370173	0.0370263804468244	0.009525207826519033	0.01768569486067418	0.43144519714654367	HB	0.43144519714654367	10	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=⌒‿‿⌒=)	20	-69.66575927734375	20	-73.96040935516358	20	-71.75826606750488	20	-73.98557586669922	20	-67.49148979187012	20	-69.5549919128418	20	-64.0882158279419	20	-72.28910522460937	20	-68.67080535888672	0.003593740360063853	4.902344947274344e-05	0.00044338658060528286	4.780509542997413e-05	0.03160966817225845	0.004014693106117844	0.9502612934799191	0.00026076063385698417	0.009719629122276004	LN	0.9502612934799191	7	False	0		0	0	0	0	0	0	0	0	0	
