first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(-‸–)	20	-27.133929824829103	20	-27.353245639801024	20	-25.605186939239502	20	-26.759037685394286	20	-28.10426483154297	20	-27.14976797103882	20	-27.051092052459715	20	-26.1724814414978	20	-27.470515155792235	0.07326236739852673	0.05883466705149672	0.33791350401085896	0.10658461868223011	0.027763218389421876	0.07211116781016509	0.07958971247387508	0.19161639967784996	0.05232434450557546	LP	0.33791350401085896	5	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(..)	20	-15.632705974578858	20	-15.878753423690796	20	-14.739174032211304	20	-15.364007568359375	20	-16.681747484207154	20	-15.734518432617188	20	-14.690411710739136	20	-14.655876159667969	20	-15.69684009552002	0.07723721304867108	0.06039062792441227	0.18874809919083224	0.10104639637556224	0.027054135186563074	0.06976056767847241	0.19817998620819724	0.20514379865980412	0.07243917572748547	NB	0.20514379865980412	3	False	0		0	0	0	0	0	0	0	0	0	
(._.)	20	-11.914537286758422	20	-13.320824241638183	20	-11.574530410766602	20	-12.188058280944825	20	-12.151957178115845	20	-12.305312824249267	20	-11.128037071228027	20	-11.370442342758178	20	-12.079689359664917	0.10370852724862807	0.02541392842588524	0.14570604734900414	0.07889069979988679	0.0817907740419434	0.07016213684494398	0.22771265689518658	0.1786947934131029	0.08792043598141892	LN	0.22771265689518658	3	False	1	LN	0	0	0	0	0	0	1	0	0	True
(/≧▽≦)	20	-19.838827037811278	20	-18.623808288574217	20	-19.2225980758667	20	-19.72140254974365	20	-20.18107204437256	20	-20.36682367324829	20	-20.212619590759278	20	-20.151715564727784	20	-19.873601055145265	0.09064441439086138	0.30550405969976924	0.16786721499312995	0.10193840986546078	0.06437332321063935	0.05346074694004061	0.06237420228953529	0.06629110936068397	0.08754651924987959	HP-S	0.30550405969976924	8	False	1	LP	0	0	1	0	0	0	0	0	0	False
(/▽＼)	20	-18.06985197067261	20	-17.419913387298585	20	-17.740201950073242	20	-18.313665199279786	20	-19.260060024261474	20	-18.264173316955567	20	-17.68150930404663	20	-17.661088848114012	20	-18.85915813446045	0.10361899952739867	0.1984742342641617	0.14408029188680885	0.08119936910749771	0.03151654520504934	0.08531918658402207	0.1527898385306787	0.1559419509478641	0.047059583946519	HP-S	0.1984742342641617	6	False	0		0	0	0	0	0	0	0	0	0	
(;'ω';)	20	-19.245078754425048	20	-19.46614274978638	20	-19.948825550079345	20	-19.1319522857666	20	-17.954136753082274	20	-17.65932149887085	20	-15.799453210830688	20	-19.34126024246216	20	-18.970742321014406	0.021967295328992466	0.017610420064857243	0.01086784006915276	0.024598396060292925	0.07987770461314352	0.10726603175898329	0.6889580025504057	0.019952875799857325	0.028901433754314667	LN	0.6889580025504057	5	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;;)	20	-16.127503299713133	20	-16.648976373672486	20	-15.631077241897582	20	-16.011066913604736	20	-18.853892230987547	20	-17.163247776031493	20	-16.734032583236694	20	-15.536595821380615	20	-16.482424688339233	0.12767343664319816	0.07579275091315878	0.20974694608564234	0.14343932360380465	0.008356893744342614	0.0453192211899791	0.06961265977507364	0.23053050720445412	0.08952826084034658	NB	0.23053050720445412	3	False	6	LN	0	0	0	0	0	0	6	0	0	False
(;;_;;)	20	-21.960434436798096	20	-21.16362056732178	20	-21.360998916625977	20	-21.43089952468872	20	-21.376552963256835	20	-20.38462915420532	20	-19.546932792663576	20	-21.52196102142334	20	-22.060396099090575	0.03704590151766266	0.08218490064949378	0.06746394084873733	0.06290921387177908	0.06642272214065437	0.1791033489941508	0.4139144746246018	0.05743369435041932	0.033521803002500884	LN	0.4139144746246018	4	False	2	HN-S	0	0	0	0	0	2	0	0	0	False
(;_;)	20	-12.889673042297364	20	-13.499730563163757	20	-13.008386421203614	20	-12.587552356719971	20	-12.050358772277832	20	-10.482042121887208	20	-9.607129311561584	20	-12.429043388366699	20	-12.870058345794678	0.02152628181631084	0.011695651169498016	0.019116679376314217	0.029119128186710145	0.049828587657727214	0.239105653492037	0.5735346363316401	0.034120700489661586	0.02195268148010067	LN	0.5735346363316401	4	False	4	LN	0	0	0	0	1	1	2	0	0	True
(;`ﾉωﾉ´)	20	-30.53741283416748	20	-30.28952522277832	20	-29.82063446044922	20	-29.803224754333495	20	-30.004060745239258	20	-29.19283676147461	20	-29.627101135253906	20	-29.805438232421874	20	-29.905784797668456	0.05435055476914163	0.06964023102051238	0.11130043811058442	0.11325511180472175	0.0926479577437369	0.20851915208683927	0.13506640140493412	0.1130047013376263	0.10221545172190319	HN-S	0.20851915208683927	11	False	1	LP	0	0	1	0	0	0	0	0	0	False
(;¬_¬)	20	-20.678055191040038	20	-23.595568656921387	20	-22.18452854156494	20	-21.504087734222413	20	-18.87032880783081	20	-18.337911319732665	20	-19.16489734649658	20	-21.12676544189453	20	-20.262550830841064	0.04018085300400673	0.002172496838340894	0.008907710395014166	0.017590483499399172	0.24496539898485728	0.4171869572424459	0.18246318620905588	0.02565350829440214	0.06087940553247778	HN-S	0.4171869572424459	8	False	0		0	0	0	0	0	0	0	0	0	
(;´д`)	20	-21.513086223602294	20	-22.805235958099367	20	-21.950279712677002	20	-21.56326332092285	20	-20.97350959777832	20	-20.465417003631593	20	-19.186411476135255	20	-21.262305641174315	20	-21.383732414245607	0.0497393452549045	0.013662386423256415	0.032123979811240364	0.047305150404609524	0.08531692914599437	0.14180678966139787	0.5095209764151097	0.06391645611183573	0.056607986771651395	LN	0.5095209764151097	5	True	43	LN	0	0	0	0	4	8	27	0	4	True
(;´д`ｿ)	20	-41.24844379425049	20	-42.860884284973146	20	-41.42298355102539	20	-41.33243808746338	20	-40.0565689086914	20	-39.93656349182129	20	-38.832010459899905	20	-40.58870525360108	20	-40.527750205993655	0.039743977336814645	0.007924964381926374	0.03337871960357968	0.03654206354218584	0.13088684897076186	0.14757530952179787	0.44536387756914325	0.07687624005022098	0.08170799902356954	LN	0.44536387756914325	8	False	0		0	0	0	0	0	0	0	0	0	
(;´༎ຶд༎ຶ`)	20	-31.230280685424805	20	-32.17742233276367	20	-31.807106304168702	20	-31.593258380889893	20	-30.56438159942627	20	-29.5756272315979	20	-28.572175693511962	20	-31.140674591064453	20	-31.53710832595825	0.03857819482025399	0.014962477520378426	0.02166854342475836	0.026835067482878228	0.0750824093637132	0.20181282716512983	0.5504808713241116	0.042194644701655286	0.028384964197121137	LN	0.5504808713241116	17	False	12	LN	0	0	0	0	0	5	7	0	0	True
(;´∀`)	20	-14.508622932434083	20	-14.750225591659547	20	-14.526708173751832	20	-14.490725135803222	20	-15.15043511390686	20	-13.772394180297852	20	-12.757584142684937	20	-13.91863579750061	20	-14.469081735610962	0.06664547150911763	0.05234123228860337	0.06545100573163118	0.06784901688213475	0.03507802684023483	0.13915881739823535	0.3839168104697075	0.12022611181430001	0.06933350706603536	LN	0.3839168104697075	6	False	2	LN	0	0	0	0	0	0	2	0	0	True
(;´▽`A)	20	-29.30745573043823	20	-29.2146333694458	20	-29.343021202087403	20	-29.414379405975343	20	-29.991717720031737	20	-28.56637773513794	20	-27.723872661590576	20	-28.875622844696046	20	-29.718924808502198	0.07332068757019172	0.08045235626567096	0.07075882961444027	0.06588554863032908	0.03698752934108171	0.15384118374327818	0.3572464463188144	0.11291955768719866	0.04858786082899488	LN	0.3572464463188144	8	False	1	NP	0	0	0	1	0	0	0	0	0	False
(;´ヮ`)	20	-19.128605842590332	20	-20.66926031112671	20	-19.8410924911499	20	-19.32154836654663	20	-19.16765241622925	20	-18.35752716064453	20	-17.338483619689942	20	-18.96636266708374	20	-19.182112216949463	0.0726362677819016	0.01556165514348183	0.035622508694428956	0.05989073563853557	0.06985472858432128	0.15704667203264847	0.43510464971767704	0.08543087153240328	0.06885191087460207	LN	0.43510464971767704	6	True	1	LN	0	0	0	0	0	0	1	0	0	True
(;´꒳`)	20	-24.5987699508667	20	-25.38943223953247	20	-24.429017639160158	20	-24.498136520385742	20	-24.412766551971437	20	-23.560735511779786	20	-22.27380542755127	20	-24.246571826934815	20	-24.843173885345458	0.04949467566906856	0.02244802894721966	0.058651750033924754	0.05473473582067178	0.05961269176294853	0.13975620903478927	0.5061482572369582	0.07039084594226389	0.038762805552155416	LN	0.5061482572369582	7	False	1	LN	0	0	0	0	0	0	1	0	0	True
(;ω;)	20	-15.905087757110596	20	-17.82147307395935	20	-16.844055366516113	20	-16.398517513275145	20	-15.589467191696167	20	-14.59975814819336	20	-14.463961505889893	20	-16.03511700630188	20	-16.059784650802612	0.07593643295283563	0.011173124148052285	0.02969352392534607	0.04636138188007541	0.10411719578153976	0.2801222711986824	0.32086575694872266	0.06667748452526916	0.0650528286394766	LN	0.32086575694872266	4	False	47	LN	0	2	0	1	0	7	37	0	0	True
(;д;)	20	-19.21145181655884	20	-20.445118141174316	20	-19.35835819244385	20	-19.390743350982667	20	-19.06257209777832	20	-18.16207160949707	20	-17.256502628326416	20	-18.93544397354126	20	-19.356710052490236	0.061526758059078805	0.017918000927950938	0.05312065282365544	0.05142789019793205	0.07140385713322249	0.17571306948223683	0.43459795346894753	0.0810835426258379	0.05320827528113804	LN	0.43459795346894753	4	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;′⌒`)	20	-23.079567241668702	20	-24.072593021392823	20	-25.163728141784667	20	-23.784781646728515	20	-22.03198871612549	20	-21.744719982147217	20	-21.540328121185304	20	-23.90320234298706	20	-23.046664333343507	0.0676940378372971	0.025077532579318298	0.008421914759587788	0.0334410338258813	0.19297808518380916	0.25719778186588615	0.3155247825979434	0.029706414749703914	0.06995841660057284	LN	0.3155247825979434	7	False	23	HN-S	0	0	0	0	4	14	5	0	0	False
(;⁎_⁎)	20	-29.03907537460327	20	-30.385775756835937	20	-29.45205240249634	20	-29.27230339050293	20	-28.25561580657959	20	-27.348874950408934	20	-27.869200706481934	20	-28.78931531906128	20	-28.590966987609864	0.06099792097101779	0.01586538035020248	0.04036095080286456	0.04830870466607921	0.13352641843666654	0.33064331803567554	0.19651022179542502	0.07830409000516644	0.09548299493690252	HN-S	0.33064331803567554	8	False	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;⌒_⌒)	20	-29.314968204498292	20	-30.891819953918457	20	-30.712861156463624	20	-30.78059902191162	20	-27.42615556716919	20	-26.4870493888855	20	-27.325796031951903	20	-29.83755989074707	20	-28.723191738128662	0.028640102163548925	0.00591774911674378	0.007077459087071421	0.006613923789143703	0.18935442937063302	0.48431073969082766	0.20934426165495318	0.016983057390370048	0.05175827773670831	HN-S	0.48431073969082766	10	False	0		0	0	0	0	0	0	0	0	0	
(;╹⌓╹)	20	-33.394176387786864	20	-34.4992753982544	20	-34.40157527923584	20	-34.07795705795288	20	-32.256841564178465	20	-31.397452545166015	20	-31.352585792541504	20	-33.596174812316896	20	-33.23582220077515	0.04469091208825765	0.01480065092903402	0.01631967247683094	0.0225557382583332	0.13936619921435708	0.32914356210912504	0.3442474627486409	0.03651677512346493	0.05235902705195625	LN	0.3442474627486409	10	True	1	LN	0	0	0	0	0	0	1	0	0	True
(;へ:)	20	-28.859214115142823	20	-30.005761909484864	20	-28.896592235565187	20	-29.360386466979982	20	-28.775210857391357	20	-27.79382734298706	20	-27.55838737487793	20	-28.850882530212402	20	-28.884740352630615	0.07979602952657422	0.02535373239129274	0.0768684583206127	0.048342031328118984	0.08678875006004151	0.23156497879192392	0.2930374709896098	0.08046363416422721	0.07778491442759887	LN	0.2930374709896098	4	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(;゚д゚)	20	-27.353950786590577	20	-27.71333074569702	20	-27.712250804901124	20	-27.670079040527344	20	-27.855923175811768	20	-26.882248210906983	20	-26.873623371124268	20	-27.154788303375245	20	-27.60381450653076	0.11173327546961301	0.07800201057499241	0.07808629363053797	0.08144975345785892	0.06763612087706501	0.1790772250653546	0.18062841721635356	0.13635708165613497	0.0870298220520894	LN	0.18062841721635356	8	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;゜□゜)	20	-28.023601055145264	20	-30.634221839904786	20	-28.792587089538575	20	-28.86113586425781	20	-27.72914981842041	20	-26.315775775909422	20	-26.597389030456544	20	-27.340646266937256	20	-27.831800746917725	0.061792722314627166	0.004541079735004638	0.028639863076616482	0.026742412453735445	0.08294990176389376	0.340907396151833	0.2572369437630892	0.1223322108630472	0.0748574698781532	HN-S	0.340907396151833	9	True	1	HB	0	0	0	0	0	0	0	0	1	False
(;・`O・´)	20	-34.73523597717285	20	-34.98531093597412	20	-34.82133960723877	20	-35.40357971191406	20	-35.0440113067627	20	-34.139265632629396	20	-33.63630075454712	20	-34.01769905090332	20	-35.22573471069336	0.08756104113227133	0.06818749595583039	0.08033718044390419	0.04488000750076626	0.06430007730482375	0.15890499495473853	0.26276796639605715	0.17944577790716804	0.05361545840444036	LN	0.26276796639605715	8	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;・∀・)	20	-15.600520706176757	20	-16.506487083435058	20	-15.797758769989013	20	-15.946848678588868	20	-16.620740509033205	20	-15.389589405059814	20	-14.883223628997802	20	-14.882002973556519	20	-15.747550773620606	0.10535946768070709	0.04258114832627467	0.08649961311119805	0.07451869493459558	0.037983741092574165	0.1301007702769793	0.2158697210031744	0.21613338444109215	0.09095345913340473	NB	0.21613338444109215	7	True	2	HN-D	0	0	0	0	1	1	0	0	0	False
(;一_一)	20	-23.01841640472412	20	-26.341300868988036	20	-24.217208766937254	20	-23.562085151672363	20	-21.428431224822997	20	-19.818592071533203	20	-20.62093496322632	20	-22.996563243865968	20	-21.580771446228027	0.021017928349011755	0.0007576690032700123	0.006338127907999229	0.012203307938168432	0.10306511617058135	0.5155323920176988	0.23110155499053045	0.021482291944299226	0.08850161167844074	HN-S	0.5155323920176988	6	False	2	HN-S	0	0	0	0	0	1	1	0	0	True
(;﹏;)	20	-15.123981142044068	20	-17.612118673324584	20	-16.088102722167967	20	-15.918962669372558	20	-14.924241065979004	20	-14.182535314559937	20	-13.06624207496643	20	-15.601366806030274	20	-15.254367017745972	0.06654620320826835	0.005527628938551007	0.02537526577942811	0.03005157175188555	0.08125859234542485	0.17060352871387402	0.5209403576780365	0.04128547848112338	0.05841137310340835	LN	0.5209403576780365	6	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;ﾟдﾟ)	20	-17.265603685379027	20	-18.690023326873778	20	-18.57979497909546	20	-17.992657327651976	20	-16.236449003219604	20	-15.687286520004273	20	-15.861969375610352	20	-17.522496509552003	20	-17.116353273391724	0.06392823009369651	0.015384206140021884	0.017176973821542638	0.03089849283216117	0.1789158764646153	0.30984687217159823	0.2601856355400914	0.04944536018014769	0.07421835275612512	HN-S	0.30984687217159823	10	True	1	HN-S	0	0	0	0	0	1	0	0	0	True
(;￣д￣)	20	-20.446851921081542	20	-22.131973457336425	20	-21.45784397125244	20	-21.238048934936522	20	-19.64229679107666	20	-18.96565752029419	20	-18.091098260879516	20	-21.17702474594116	20	-20.592864799499512	0.0487127050599373	0.009032402087844683	0.017724499411640577	0.022081559896432318	0.10890707658652246	0.21424801253222023	0.5137277934529871	0.023471033771337965	0.0420949172010774	LN	0.5137277934529871	10	False	0		0	0	0	0	0	0	0	0	0	
(;￣□￣)	20	-25.710715293884277	20	-27.155193328857422	20	-26.09812536239624	20	-26.363412189483643	20	-25.42717170715332	20	-24.2499098777771	20	-24.539557933807373	20	-25.924945640563966	20	-25.912533950805663	0.07738316907288843	0.018252303078294396	0.05252867624138462	0.04028875539294919	0.10275144225691413	0.3334772740373344	0.24961673042304638	0.06246078728677215	0.06324086221041623	HN-S	0.3334772740373344	11	False	0		0	0	0	0	0	0	0	0	0	
(=^-^=)	20	-14.011272144317626	20	-13.515638494491578	20	-13.232401466369629	20	-13.425916385650634	20	-15.791653776168824	20	-16.12314705848694	20	-14.665635824203491	20	-13.458351564407348	20	-14.96024193763733	0.10470110728672506	0.17187085357083598	0.22814476725714658	0.18800441607073126	0.017649863714189216	0.012669971937535041	0.05442077714404864	0.18200429278607128	0.04053395023271712	LP	0.22814476725714658	6	False	10	HP-D	2	0	2	0	0	1	2	1	2	False
(=^-ω-^=)	20	-27.466816234588624	20	-26.87445011138916	20	-27.15290231704712	20	-27.622067165374755	20	-29.341714000701906	20	-30.24698476791382	20	-28.51288480758667	20	-28.325288581848145	20	-28.858732318878175	0.15942971152213922	0.28829067754931365	0.21822290983022744	0.13650376739380685	0.02445183780321208	0.009889114548627691	0.056010242286628216	0.06756774996736199	0.03963398909868289	HP-S	0.28829067754931365	8	False	34	NB	5	4	3	3	3	4	3	6	3	False
(=^-ω^-=)	20	-21.967582988739014	20	-21.978905582427977	20	-21.871828746795654	20	-21.520370197296142	20	-24.329064178466798	20	-24.72651948928833	20	-23.050241661071777	20	-21.985686206817626	20	-23.310236930847168	0.15642789597924284	0.15466671585035646	0.17214711262179244	0.24464494777346762	0.014748095938195975	0.009911133038933437	0.05298116658308553	0.15362152646744687	0.04085140574747875	NP	0.24464494777346762	7	False	3	HP-D	1	0	1	0	0	0	0	1	0	False
(=^_^=)	20	-10.363723278045654	20	-10.00386004447937	20	-9.803191685676575	20	-9.768714380264282	20	-12.715836095809937	20	-12.56261248588562	20	-11.171031141281128	20	-10.131186246871948	20	-11.597221374511719	0.12190655391908038	0.17470835368739038	0.21353193333261558	0.22102232124829038	0.011601587961723434	0.013522643706483116	0.054377308110878986	0.15382134490096136	0.03550795313257641	NP	0.22102232124829038	7	False	2	LP	0	0	1	0	0	0	1	0	0	False
(=^‿^=)	20	-16.541649913787843	20	-15.48020691871643	20	-15.054161024093627	20	-15.70938320159912	20	-18.86604118347168	20	-19.12868995666504	20	-16.994860696792603	20	-15.852630710601806	20	-17.854738473892212	0.07307565485897649	0.21122803140753663	0.3234304705574083	0.1679660683018285	0.007149940269373508	0.005498389491020557	0.046445727918535455	0.14554924393018803	0.01965647326513248	LP	0.3234304705574083	8	False	0		0	0	0	0	0	0	0	0	0	
(=^・^=)	20	-18.19772219657898	20	-18.773200130462648	20	-16.53483119010925	20	-17.725556325912475	20	-21.343970584869385	20	-20.831446647644043	20	-18.37927484512329	20	-16.99414196014404	20	-19.137534523010252	0.07626624215879725	0.04289487997196912	0.40226915774099875	0.12229012255758082	0.0032804546199408226	0.005476717656183491	0.06360408871033482	0.254121027856226	0.02979730872796902	LP	0.40226915774099875	7	False	1	LP	0	0	1	0	0	0	0	0	0	True
(=^・ω・^=)	20	-13.959567737579345	20	-13.241758584976196	20	-12.120686054229736	20	-13.258569240570068	20	-15.436875343322754	20	-15.421654176712035	20	-13.642830848693848	20	-13.358461332321166	20	-14.567390632629394	0.06428173579718464	0.13177352070959375	0.4043000205778473	0.12957683701439432	0.01467239648588974	0.014897435813110907	0.08823576971122271	0.11725862313139539	0.035003660759361094	LP	0.4043000205778473	9	False	27	LP	4	0	13	2	1	0	1	5	1	True
(=^・ｪ・^=)	20	-25.723073768615723	20	-25.728462982177735	20	-23.922681903839113	20	-25.10112781524658	20	-27.561652088165282	20	-27.722385215759278	20	-25.50434274673462	20	-25.246087551116943	20	-26.512659549713135	0.07400059294814272	0.07360286064382571	0.4478529629138405	0.13782972677263972	0.011769304003548274	0.010021789362861437	0.09209347813301534	0.11923058693085772	0.03359869829126838	LP	0.4478529629138405	10	False	1	HB	0	0	0	0	0	0	0	0	1	False
(=`ω´=)	20	-24.207996082305907	20	-24.71681327819824	20	-23.965818786621092	20	-23.91981449127197	20	-24.70612621307373	20	-25.31830472946167	20	-24.16170711517334	20	-23.74314832687378	20	-24.48988218307495	0.11709797383985299	0.07040003580392043	0.14918516660943892	0.15620864142030041	0.07115644024380216	0.03857877753495729	0.12264572744670815	0.18639325632195444	0.08833398077906514	NB	0.18639325632195444	6	False	0		0	0	0	0	0	0	0	0	0	
(=ↀωↀ=)	20	-19.695199966430664	20	-20.73879451751709	20	-19.734378051757812	20	-19.74952049255371	20	-20.273102855682374	20	-20.885325336456297	20	-19.3025541305542	20	-18.734984588623046	20	-20.068329524993896	0.11226015437150089	0.03953650544351915	0.10794705757676958	0.10632478919761465	0.06298622775223378	0.03414764470775754	0.16624536850216173	0.2932526025794515	0.07729964986899113	NB	0.2932526025794515	11	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=⌒‿‿⌒=)	20	-41.17176494598389	20	-41.68184337615967	20	-38.687709999084475	20	-40.85755786895752	20	-42.26085586547852	20	-42.14925479888916	20	-40.65208835601807	20	-40.119582939147946	20	-41.89714794158935	0.04830521518672771	0.029004793212964106	0.5791690921283404	0.06613820757624325	0.016255781176521766	0.018175048225341717	0.08122443452333078	0.1383409840676112	0.023386443902918996	LP	0.5791690921283404	14	False	0		0	0	0	0	0	0	0	0	0	
