first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(._.)	20	-10.676849031448365	20	-12.795986557006836	20	-11.540499925613403	20	-11.530891847610473	20	-9.53711576461792	20	-9.334715127944946	20	-9.322843432426453	20	-10.842427587509155	20	-10.250408744812011	0.0659079000233463	0.007917858578176597	0.027788087429135522	0.02805636428937469	0.20602377610445155	0.25224282549438837	0.25525522125823624	0.05585057144369052	0.10095739537920026	LN	0.25525522125823624	3	False	1	LN	0	0	0	0	0	0	1	0	0	True
(/≧▽≦)	20	-12.20777940750122	20	-11.95633282661438	20	-12.450762796401978	20	-12.366846799850464	20	-12.90433602333069	20	-12.784366750717163	20	-12.500118207931518	20	-11.928160190582275	20	-12.645111799240112	0.12990190372777147	0.1670388065193067	0.10188005500403509	0.11079838368796488	0.06472988287216729	0.0729804966070926	0.09697379413752599	0.17181164607608732	0.08388503136804865	NB	0.17181164607608732	7	False	1	LP	0	0	1	0	0	0	0	0	0	False
(/▽＼)	20	-16.860744667053222	20	-16.80963044166565	20	-16.925924015045165	20	-16.711140060424803	20	-16.705900192260742	20	-16.573449039459227	20	-16.343525648117065	20	-16.55308828353882	20	-16.76321110725403	0.09266938437179251	0.09752925436154776	0.08682189221756821	0.10762390182444298	0.10818931693795182	0.123511439577923	0.15543959060462653	0.12605200197049862	0.10216321813364859	LN	0.15543959060462653	4	False	0		0	0	0	0	0	0	0	0	0	
(;'ω';)	20	-19.959475231170654	20	-21.038420009613038	20	-20.242072105407715	20	-20.678151988983153	20	-19.31018199920654	20	-19.195930767059327	20	-18.96309185028076	20	-19.764628219604493	20	-19.613121604919435	0.08348132616186371	0.02837981603835906	0.06293019484982822	0.040688529011465226	0.15979890804203786	0.17913996580757494	0.226106550137676	0.1014402524787021	0.11803445747249285	LN	0.226106550137676	5	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;;)	20	-19.11490354537964	20	-20.40551929473877	20	-19.557088947296144	20	-19.705369758605958	20	-18.656378078460694	20	-18.178632831573488	20	-18.601671314239503	20	-19.41402702331543	20	-18.388990211486817	0.09023022277303767	0.024822454963711896	0.05798469132490107	0.04999376120402524	0.1427207468610023	0.23012787869828014	0.15074605499687876	0.066902809181939	0.18647137999622407	HN-S	0.23012787869828014	3	False	6	LN	0	0	0	0	0	0	6	0	0	False
(;;_;;)	20	-13.6238853931427	20	-15.539945983886719	20	-14.206037616729736	20	-14.549121284484864	20	-13.067838573455811	20	-12.65829577445984	20	-12.990457534790039	20	-14.140303421020509	20	-13.705093002319336	0.10126445551261992	0.014904674305711916	0.05657590810303903	0.04014506725546108	0.17658145758639848	0.2659544583661118	0.1907880878939554	0.06041983459773265	0.09336605637896965	HN-S	0.2659544583661118	5	False	2	HN-S	0	0	0	0	0	2	0	0	0	True
(;_;)	20	-16.301550531387328	20	-16.774035358428954	20	-15.696134567260742	20	-15.929891204833984	20	-16.508435773849488	20	-16.753739023208617	20	-15.92780270576477	20	-15.556667804718018	20	-15.977231502532959	0.0885159033899215	0.05518534385464357	0.16216238331123073	0.1283603524132141	0.07197342781187177	0.056316847943413205	0.12862871302765447	0.1864317018066137	0.12242532644143704	NB	0.1864317018066137	3	False	4	LN	0	0	0	0	1	1	2	0	0	False
(;`ﾉωﾉ´)	20	-40.05276718139648	20	-39.382172393798825	20	-39.47891273498535	20	-39.973022651672366	20	-40.25247592926026	20	-40.03909187316894	20	-39.653309440612794	20	-41.06494789123535	20	-40.059109115600585	0.09528923884468087	0.18632857978119996	0.16914753664167906	0.10319923242471568	0.0780389559825566	0.09660129952601283	0.14207777605202546	0.03463054775734394	0.0946868329897857	HP-S	0.18632857978119996	7	False	1	LP	0	0	1	0	0	0	0	0	0	False
(;¬_¬)	20	-18.567962741851808	20	-19.190107822418213	20	-18.80808515548706	20	-18.74119997024536	20	-18.226568508148194	20	-18.40402364730835	20	-18.146542644500734	20	-17.879394626617433	20	-18.10397787094116	0.09212600942812507	0.049452480917884636	0.072460015108251	0.07747227103298639	0.12961279959005964	0.10853757236887425	0.14041150110765957	0.18341024556383356	0.146517104882326	NB	0.18341024556383356	5	False	0		0	0	0	0	0	0	0	0	0	
(;´д`)	20	-17.367056465148927	20	-17.349591493606567	20	-17.444902229309083	20	-17.044202184677125	20	-16.68268370628357	20	-16.893061304092406	20	-16.712008047103883	20	-16.969316291809083	20	-16.484320640563965	0.07275947630234546	0.0740413801078935	0.06731030813494157	0.10048549979993199	0.14424769338843318	0.11688076552376014	0.14007914356577447	0.10829936919257674	0.1758963639843429	HB	0.1758963639843429	4	True	43	LN	0	0	0	0	4	8	27	0	4	False
(;´д`ｿ)	20	-32.10418748855591	20	-32.808790588378905	20	-32.210948848724364	20	-32.33004884719848	20	-31.88507785797119	20	-32.21156806945801	20	-32.127991771698	20	-32.10456247329712	20	-32.04392719268799	0.11944234828856425	0.05904091711938781	0.10734763074361667	0.09529453418301195	0.14870187229023682	0.10728117944108782	0.11663268252253824	0.11939756762705839	0.12686126778449805	HN-D	0.14870187229023682	7	False	0		0	0	0	0	0	0	0	0	0	
(;´༎ຶд༎ຶ`)	20	-16.92435727119446	20	-16.52651357650757	20	-16.937821435928345	20	-16.465676021575927	20	-16.472414445877074	20	-16.460161924362183	20	-16.13760714530945	20	-16.258819389343262	20	-16.3029767036438	0.07031063363367278	0.10466520611805485	0.06937030426017149	0.11123046362811538	0.11048346519172213	0.11184549332611829	0.15441953846619907	0.13679191875579388	0.13088297662015205	LN	0.15441953846619907	12	False	12	LN	0	0	0	0	0	5	7	0	0	True
(;´∀`)	20	-15.253045129776002	20	-14.983983516693115	20	-15.025610208511353	20	-14.714496040344239	20	-15.170935869216919	20	-15.46177897453308	20	-14.749595785140992	20	-14.69973521232605	20	-14.64284348487854	0.08058643627753938	0.10546635204012529	0.10116625698160785	0.13808638124539754	0.08748257332362644	0.0654048559820198	0.13332365863748774	0.14013976813309126	0.14834371737910473	HB	0.14834371737910473	4	False	2	LN	0	0	0	0	0	0	2	0	0	False
(;´▽`A)	20	-25.14423179626465	20	-24.65475664138794	20	-24.763154792785645	20	-24.3476842880249	20	-25.470837306976318	20	-25.79621295928955	20	-25.222421836853027	20	-24.639291191101073	20	-24.62755765914917	0.0846475579837792	0.1380990822228198	0.12391220160579106	0.18773732305391955	0.06106206152753206	0.04410243942788672	0.07828110192844075	0.14025144746232143	0.14190678478750945	NP	0.18773732305391955	6	False	1	NP	0	0	0	1	0	0	0	0	0	True
(;´ヮ`)	20	-17.24557523727417	20	-17.10022349357605	20	-17.098390102386475	20	-16.746702003479005	20	-17.121987867355347	20	-17.70659809112549	20	-17.140943622589113	20	-16.93039059638977	20	-16.432637310028078	0.08726458719230455	0.10091680648595917	0.10110199618055424	0.1437129589141073	0.09874414446611102	0.055032387838481675	0.09689000347318995	0.11959719361013031	0.19673992183916175	HB	0.19673992183916175	5	True	1	LN	0	0	0	0	0	0	1	0	0	False
(;´꒳`)	20	-20.387179565429687	20	-19.763303565979005	20	-20.044072151184082	20	-19.733719444274904	20	-19.814294147491456	20	-20.23336362838745	20	-19.515206050872802	20	-19.93963451385498	20	-19.991228675842287	0.06859091754543677	0.12800075061989927	0.09666656116500442	0.13184411131827545	0.12163752876238565	0.0799959545853317	0.16404382918164737	0.10730821204844494	0.1019121347735746	LN	0.16404382918164737	6	False	1	LN	0	0	0	0	0	0	1	0	0	True
(;ω;)	20	-19.754254817962646	20	-19.516436767578124	20	-18.893038749694824	20	-18.8047456741333	20	-20.203416061401366	20	-20.357150745391845	20	-19.806221199035644	20	-19.21391553878784	20	-19.48300971984863	0.08076311715414117	0.10244626741981135	0.19108845933591273	0.20872749181508474	0.05154004853962078	0.04419556581036617	0.07667333612260167	0.138637091947719	0.10592862185474236	NP	0.20872749181508474	3	False	47	LN	0	2	0	1	0	7	37	0	0	False
(;д;)	20	-22.314235591888426	20	-22.519724941253664	20	-21.8633975982666	20	-22.12455234527588	20	-22.135474967956544	20	-22.573013019561767	20	-22.023647594451905	20	-21.517068576812743	20	-21.902380180358886	0.08601006488393209	0.07003358926302809	0.13500371769780845	0.10397469680136537	0.10284520018196759	0.06639932529868439	0.11501382291217825	0.19087740016831112	0.12984218279272478	NB	0.19087740016831112	3	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;′⌒`)	20	-23.439681148529054	20	-22.657950401306152	20	-22.86001834869385	20	-22.523270320892333	20	-22.869295501708983	20	-22.709559822082518	20	-22.098710536956787	20	-22.624735355377197	20	-22.534279918670656	0.050327130363113294	0.10997741757637898	0.08985588440979968	0.1258329370029011	0.0890261324398955	0.10444552349191226	0.19238814392197548	0.11369166554163058	0.12445516525239332	LN	0.19238814392197548	5	False	23	HN-S	0	0	0	0	4	14	5	0	0	False
(;⁎_⁎)	20	-29.82606143951416	20	-29.104645347595216	20	-28.91913022994995	20	-28.49760046005249	20	-29.83752326965332	20	-29.714013862609864	20	-29.259744071960448	20	-29.160176467895507	20	-29.273787212371825	0.05930624069155369	0.12201337034293863	0.14688438039064713	0.22389462548859548	0.05863036342909358	0.06633794900918565	0.10448378661291892	0.1154225233534941	0.10302676068157283	NP	0.22389462548859548	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;⌒_⌒)	20	-24.707128715515136	20	-24.86961727142334	20	-23.86371841430664	20	-24.259662055969237	20	-25.22373170852661	20	-25.028018856048583	20	-24.355012512207033	20	-24.135383129119873	20	-24.68578357696533	0.08868628050114609	0.07538562812332895	0.20613174547655141	0.13873586365326715	0.052905230610355784	0.06434215812627178	0.1261184327091011	0.1570950114384248	0.09059964936155282	LP	0.20613174547655141	7	False	0		0	0	0	0	0	0	0	0	0	
(;╹⌓╹)	20	-36.05689125061035	20	-35.30114688873291	20	-35.44715194702148	20	-35.704040718078616	20	-35.68902244567871	20	-35.53975143432617	20	-35.62362155914307	20	-36.04030914306641	20	-35.55111293792724	0.07282562620891928	0.15506001933801977	0.13399563237661918	0.10363948993329836	0.10520772262141816	0.12214486006142175	0.11231838853588538	0.07404329644266039	0.12076496448175779	HP-S	0.15506001933801977	8	True	1	LN	0	0	0	0	0	0	1	0	0	False
(;へ:)	20	-31.726572799682618	20	-31.298756504058836	20	-30.48528137207031	20	-31.042672061920165	20	-31.364162731170655	20	-31.48980293273926	20	-31.225927734375	20	-30.859755039215088	20	-30.922763442993165	0.059022607662802304	0.09053502992973267	0.20422288661314605	0.11695874771565445	0.08480297457755487	0.0747904660909358	0.09737462144109983	0.14043409608316684	0.13185856988590705	LP	0.20422288661314605	3	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(;゚д゚)	20	-36.539890670776366	20	-35.69894676208496	20	-36.44870510101318	20	-35.76680583953858	20	-36.65888900756836	20	-36.70031967163086	20	-36.32208805084228	20	-36.30876998901367	20	-36.08978137969971	0.08069794118717295	0.18710257047807657	0.08840235705292056	0.17482717145666085	0.07164438085080975	0.06873675491229729	0.10033510993863762	0.10168031702867036	0.12657339709475404	HP-S	0.18710257047807657	7	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;゜□゜)	20	-27.04193048477173	20	-25.874374866485596	20	-26.228121757507324	20	-25.874114513397217	20	-27.373314952850343	20	-27.63247060775757	20	-26.75307674407959	20	-26.1314998626709	20	-26.32278642654419	0.059415950352632696	0.19097037915532092	0.13407125898064562	0.19102010535622702	0.0426564394743436	0.032918097805110826	0.07931414257848649	0.14767196142394187	0.12196166487329083	NP	0.19102010535622702	7	True	1	HB	0	0	0	0	0	0	0	0	1	False
(;・`O・´)	20	-30.142163848876955	20	-29.831929779052736	20	-29.327084922790526	20	-29.454313945770263	20	-30.474532413482667	20	-30.63530502319336	20	-30.147239208221436	20	-29.273032093048094	20	-29.74236183166504	0.07805325252481533	0.1064446773031851	0.17634992731217922	0.15528175198166635	0.05598158256147508	0.047667515260436596	0.07765810781915318	0.1861444665736386	0.1164187186634505	NB	0.1861444665736386	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;・∀・)	20	-20.72602424621582	20	-20.445182514190673	20	-19.686171436309813	20	-19.86637306213379	20	-20.960969161987304	20	-21.24323959350586	20	-20.54470748901367	20	-19.511997985839844	20	-19.901317405700684	0.06349531058983768	0.0840832841994437	0.17961557347338936	0.1499972916512286	0.05020030680946108	0.037854531938970856	0.07611785108409695	0.21378959160941133	0.14484625864416037	NB	0.21378959160941133	5	True	2	HN-D	0	0	0	0	1	1	0	0	0	False
(;一_一)	20	-25.747818851470946	20	-25.922460269927978	20	-25.075603771209718	20	-25.81486568450928	20	-25.534246921539307	20	-25.756467247009276	20	-24.975923252105712	20	-24.746718215942384	20	-25.31032247543335	0.07464398902473057	0.06268289354429031	0.14619554558513562	0.0698034311612434	0.09241616678678943	0.0740012217422313	0.16151945470891832	0.20312684460293812	0.11561045284372276	NB	0.20312684460293812	5	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(;﹏;)	20	-20.798939990997315	20	-21.222110271453857	20	-20.549051761627197	20	-20.759918880462646	20	-19.815981960296632	20	-20.292596435546876	20	-19.76775598526001	20	-20.509031772613525	20	-19.959599018096924	0.06772436685486034	0.04435723185483815	0.08695008936132953	0.07041928425262924	0.18098317476809464	0.11236916809343175	0.1899251495679024	0.09050039881989197	0.15677113642702195	LN	0.1899251495679024	4	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;ﾟдﾟ)	20	-19.709189796447752	20	-18.82929039001465	20	-19.816195678710937	20	-19.343611240386963	20	-19.085511875152587	20	-19.429428005218504	20	-19.526682949066164	20	-19.436617279052733	20	-19.02264289855957	0.07440741095237148	0.1793707607681519	0.0668565757323151	0.10724694821312673	0.1388276822110826	0.09842721467134036	0.08930543906718012	0.09772213202532247	0.14783583635910919	HP-S	0.1793707607681519	5	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;￣д￣)	20	-24.236662197113038	20	-23.72391309738159	20	-23.74021186828613	20	-23.585641384124756	20	-23.900505924224852	20	-24.15492343902588	20	-23.7456335067749	20	-23.48708086013794	20	-23.672163581848146	0.07030540256154176	0.11740127242264724	0.11550328542365765	0.13481041511327554	0.09839646895838103	0.07629347401610156	0.11487876286337616	0.14877423907748547	0.12363667956353361	NB	0.14877423907748547	5	False	0		0	0	0	0	0	0	0	0	0	
(;￣□￣)	20	-21.8109787940979	20	-21.39526500701904	20	-21.146492576599123	20	-21.14901809692383	20	-21.607623291015624	20	-21.7157621383667	20	-21.34107894897461	20	-21.020061016082764	20	-21.096753120422363	0.06863042775319617	0.10400612344881884	0.133382668952417	0.13304623332734122	0.08410714255870738	0.07548641040180866	0.10979728859852814	0.15135888937832867	0.14018481558085388	NB	0.15135888937832867	5	False	0		0	0	0	0	0	0	0	0	0	
(=^-^=)	20	-5.953535795211792	20	-6.946342706680298	20	-5.964061307907104	20	-6.4528700590133665	20	-6.901069712638855	20	-6.653335738182068	20	-6.501425576210022	20	-6.131404614448547	20	-6.3208497047424315	0.16780795533596932	0.06217874935144912	0.16605095346541854	0.10184845149101696	0.06505846226439581	0.08334763709204646	0.0970212883103884	0.14046402178864062	0.11622248090067476	HP-D	0.16780795533596932	6	False	10	HP-D	2	0	2	0	0	1	2	1	2	True
(=^-ω-^=)	20	-4.095356106758118	20	-4.882898449897766	20	-4.18662406206131	20	-4.668083500862122	20	-4.722102808952331	20	-4.584969270229339	20	-4.49998254776001	20	-4.042620444297791	20	-4.094853174686432	0.14704172899212745	0.06689833467340721	0.13421573417454025	0.08292934855611936	0.07856841037274559	0.09011649783853902	0.09811006651984139	0.15500417927963148	0.1471156995930483	NB	0.15500417927963148	8	False	34	NB	5	4	3	3	3	4	3	6	3	True
(=^-ω^-=)	20	-15.48559832572937	20	-16.204031896591186	20	-15.162353801727296	20	-15.99510817527771	20	-16.316117000579833	20	-15.824505519866943	20	-15.80516996383667	20	-15.49548306465149	20	-15.893875312805175	0.14286328549478208	0.0696480398243292	0.19738036450674026	0.08583083102616947	0.06226313098482258	0.10179703045708317	0.10378448499309326	0.14145807572364436	0.09497475698933566	LP	0.19738036450674026	7	False	3	HP-D	1	0	1	0	0	0	0	1	0	False
(=^_^=)	20	-8.240846252441406	20	-8.612474060058593	20	-8.197564554214477	20	-8.32939875125885	20	-9.302636671066285	20	-8.98531436920166	20	-9.054852557182311	20	-8.164904737472535	20	-8.316606521606445	0.14453084815677417	0.09967004288060313	0.15092373832761405	0.13228259005336435	0.04998397970550726	0.06865025523073978	0.06403864069836475	0.1559342558858674	0.13398564906116522	NB	0.1559342558858674	6	False	2	LP	0	0	1	0	0	0	1	0	0	False
(=^‿^=)	20	-8.58919379711151	20	-9.086703157424926	20	-8.441207075119019	20	-8.655124282836914	20	-10.418097639083863	20	-10.172617864608764	20	-10.052177953720093	20	-9.179336738586425	20	-9.021866416931152	0.1816806874415578	0.11046970508932863	0.21065830296747823	0.17008872214295312	0.02917601126531304	0.037293782140099346	0.04206712366235176	0.10069616747070649	0.1178694978202116	LP	0.21065830296747823	8	False	0		0	0	0	0	0	0	0	0	0	
(=^・^=)	20	-6.941886281967163	20	-7.811502361297608	20	-7.047775149345398	20	-7.503698539733887	20	-7.890677285194397	20	-7.542327046394348	20	-7.503018546104431	20	-7.067134046554566	20	-7.095819973945618	0.16300555272650882	0.06831765237538227	0.14662750608921118	0.09294166221049709	0.06311719666752048	0.08941992227619826	0.09300488344129228	0.14381625839470114	0.1397493658186885	HP-D	0.16300555272650882	7	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=^・ω・^=)	20	-10.270135307312012	20	-11.332469415664672	20	-10.778439998626709	20	-11.304842710494995	20	-11.269974088668823	20	-10.999304628372192	20	-10.850354862213134	20	-10.619605827331544	20	-10.44886817932129	0.19033453996864436	0.06578876981135182	0.11448897947588975	0.06763163570462609	0.07003145366516828	0.09180015072390504	0.1065446030714839	0.13419751947022818	0.15918234810870252	HP-D	0.19033453996864436	9	False	27	LP	4	0	13	2	1	0	1	5	1	False
(=^・ｪ・^=)	20	-13.933865928649903	20	-15.114338397979736	20	-14.296958255767823	20	-14.987220954895019	20	-14.855897665023804	20	-14.444808006286621	20	-14.479405689239503	20	-14.266144704818725	20	-14.149754190444947	0.18342890955782387	0.0563371800732074	0.1275788814657447	0.06397370581711821	0.07295154416606116	0.1100445298770241	0.10630235272557935	0.13157123321534975	0.14781166310209157	HP-D	0.18342890955782387	10	False	1	HB	0	0	0	0	0	0	0	0	1	False
(=`ω´=)	20	-9.987963438034058	20	-11.769913578033448	20	-10.519027471542358	20	-11.070404958724975	20	-10.098174428939819	20	-10.016435718536377	20	-10.081661415100097	20	-10.670971059799195	20	-10.230739450454712	0.16226572562612498	0.02731087933054268	0.09540884028040922	0.054970339194474596	0.14533250893172434	0.15771080260095577	0.14775231078820927	0.08195969903905805	0.12728889420850123	HP-D	0.16226572562612498	6	False	0		0	0	0	0	0	0	0	0	0	
(=ↀωↀ=)	20	-12.982856035232544	20	-14.678505229949952	20	-13.521314096450805	20	-14.52820906639099	20	-13.152481031417846	20	-12.984723854064942	20	-13.503011131286621	20	-13.673111391067504	20	-13.230836725234985	0.17547767244705476	0.032196656687248325	0.1024171061674575	0.03741825852435724	0.14809986594430802	0.17515021785392118	0.1043089028258948	0.08799292877795174	0.1369383907718063	HP-D	0.17547767244705476	9	False	1	LP	0	0	1	0	0	0	0	0	0	False
(=⌒‿‿⌒=)	20	-20.48765449523926	20	-21.73939781188965	20	-20.083167934417723	20	-21.893857097625734	20	-21.42040662765503	20	-21.429804515838622	20	-21.041407775878906	20	-20.89454584121704	20	-20.887961673736573	0.1747186289167662	0.049970534841876316	0.2618216131508512	0.042818670873299325	0.06874642345996332	0.0681033786238175	0.10042624370341016	0.11631307747304309	0.11708142895697288	LP	0.2618216131508512	12	False	0		0	0	0	0	0	0	0	0	0	
