first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
()	20	-15.985845804214478	20	-20.015124225616454	20	-14.532706546783448	20	-18.216532516479493	20	-17.128385639190675	20	-16.730218839645385	20	-16.45265245437622	20	-15.178649187088013	20	-17.161831188201905	0.1066902087271189	0.0018977158299402002	0.4562626575199048	0.011464355238171563	0.03403500502745056	0.05068126695027583	0.06689490056085107	0.23915837914738045	0.03291551099890644	LP	0.4562626575199048	1	False	14	HN-S	0	1	0	0	5	6	1	1	0	False
(-_-;)	20	-13.205767393112183	20	-29.43711018562317	20	-21.221787881851196	20	-22.540867805480957	20	-11.266049361228943	20	-14.34125292301178	20	-10.15875186920166	20	-12.315130758285523	20	-12.148070526123046	0.028862273541819885	2.5771988549932052e-09	9.528336217951062e-06	2.5476979714824294e-06	0.20078875001552177	0.009272470033781078	0.6076207084148418	0.07032813719764869	0.08311558218499848	LN	0.6076207084148418	3	False	0		0	0	0	0	0	0	0	0	0	
(-‸–)	20	-33.94866943359375	20	-37.267648696899414	20	-33.024122047424314	20	-34.38766260147095	20	-36.799187088012694	20	-37.5936185836792	20	-32.43983535766601	20	-32.50725393295288	20	-38.64065647125244	0.07667042964887077	0.0027746839203141136	0.1932652287249468	0.049428290059579716	0.0044326537574128815	0.0020028415582669054	0.3466619776460764	0.3240609456846716	0.0007029489998608072	LN	0.3466619776460764	5	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(..)	20	-19.596611785888673	20	-30.587664222717287	20	-21.59040298461914	20	-23.380407094955444	20	-18.356172037124633	20	-21.29414610862732	20	-17.032491207122803	20	-17.799048519134523	20	-18.70715436935425	0.03808484666798412	6.417986331145134e-07	0.005186324611867934	0.0008659060779733153	0.13166439547578926	0.006974650054357921	0.4946928458494515	0.229839156454811	0.09269123300913183	LN	0.4946928458494515	2	False	0		0	0	0	0	0	0	0	0	0	
(._.)	20	-21.825916290283203	20	-27.40716094970703	20	-23.4825532913208	20	-23.932948207855226	20	-23.274133682250977	20	-20.779331970214844	20	-19.103250360488893	20	-20.526198530197142	20	-18.443017959594727	0.018959441620043573	7.143676591036735e-05	0.003617072673371101	0.0023054367281196858	0.004455256584573508	0.05399472550940453	0.28857873945609763	0.06954818391256254	0.5584697067499171	HB	0.5584697067499171	3	False	1	LN	0	0	0	0	0	0	1	0	0	False
(/≧▽≦)	20	-25.041434955596923	20	-30.000855731964112	20	-22.81439781188965	20	-26.087509536743163	20	-31.381223297119142	20	-30.72210454940796	20	-30.015211582183838	20	-24.857955169677734	20	-30.04752826690674	0.08438203036150353	0.0005921079529048147	0.7824199463774242	0.029644597133678986	0.000148906918992	0.0002878501849649362	0.0005836684627880466	0.10137578484911529	0.0005651077586282223	LP	0.7824199463774242	8	False	1	LP	0	0	1	0	0	0	0	0	0	True
(/▽＼)	20	-19.112304210662842	20	-29.679176807403564	20	-21.87451238632202	20	-24.085609340667723	20	-18.75206561088562	20	-22.7292049407959	20	-18.83182649612427	20	-19.34308738708496	20	-20.098092699050902	0.19914550907418282	5.129039661372155e-06	0.012576469691670087	0.0013781343013372109	0.285509230245998	0.005350205807029985	0.2636212656845909	0.15810392697882414	0.0743101291767055	HN-D	0.285509230245998	6	False	0		0	0	0	0	0	0	0	0	0	
(;'ω';)	20	-23.499657821655273	20	-26.836977195739745	20	-22.82767610549927	20	-24.002507972717286	20	-26.75186653137207	20	-23.28638334274292	20	-19.303317642211915	20	-22.27393865585327	20	-23.78889055252075	0.013249765555989496	0.00047079170829617266	0.025944550162339503	0.008013516731200583	0.000512615692834861	0.016399557246489706	0.8803504244687881	0.04513685172121755	0.009921926712844165	LN	0.8803504244687881	5	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;;)	20	-20.760132932662962	20	-28.46661033630371	20	-21.6037796497345	20	-26.041971683502197	20	-25.96425828933716	20	-21.05631880760193	20	-17.286047649383544	20	-19.876157188415526	20	-22.147802352905273	0.026937279187642087	1.211917665964647e-05	0.011586776066395497	0.00013692422885330335	0.0001479894656111541	0.02003188583321399	0.8692201704694176	0.06520178949949931	0.006725066072707494	LN	0.8692201704694176	3	False	6	LN	0	0	0	0	0	0	6	0	0	True
(;;_;;)	20	-28.146189880371093	20	-32.29083251953125	20	-31.7421573638916	20	-32.3699725151062	20	-27.554522800445557	20	-23.840897941589354	20	-23.867802619934082	20	-30.640942764282226	20	-26.120592880249024	0.0063798723523806255	0.00010111522715926487	0.00017502623643191064	9.342142736254395e-05	0.011528418599897226	0.4726901162655189	0.4601420978405058	0.0005264469068315441	0.0483634851439121	HN-S	0.4726901162655189	5	False	2	HN-S	0	0	0	0	0	2	0	0	0	True
(;_;)	20	-20.929530334472656	20	-28.58030948638916	20	-19.497703981399535	20	-23.441720962524414	20	-15.312303018569946	20	-18.26118907928467	20	-12.16239857673645	20	-19.956314849853516	20	-19.729494094848633	0.00014879825786315044	7.077936769463704e-08	0.0006229197931080577	1.2066111084344796e-05	0.04093819340306217	0.0021450811645761982	0.9552450392549844	0.00039378571824965285	0.0004940455177045605	LN	0.9552450392549844	3	False	4	LN	0	0	0	0	1	1	2	0	0	True
(;`ﾉωﾉ´)	20	-31.806376361846922	20	-40.13893413543701	20	-30.32910327911377	20	-31.85582513809204	20	-29.047812843322752	20	-29.846091270446777	20	-25.183181381225587	20	-29.745761966705324	20	-31.533564281463622	0.0012646686934001893	3.0422360378627326e-07	0.0055404917932264045	0.0012036533729089072	0.019952884192732605	0.008980856683584323	0.9514671541320502	0.009928650629625538	0.001661336278868086	LN	0.9514671541320502	9	False	1	LP	0	0	1	0	0	0	0	0	0	False
(;¬_¬)	20	-17.806282234191894	20	-26.460960388183594	20	-16.85726351737976	20	-21.967422103881837	20	-16.562677717208864	20	-19.580399131774904	20	-13.497798871994018	20	-17.17961378097534	20	-20.211642265319824	0.01197232909567989	2.0868905924949426e-06	0.030926604335571956	0.00018664594643992652	0.04152113585818538	0.0020309043385212267	0.8898753890240337	0.022404605302916606	0.0010802992080587077	LN	0.8898753890240337	5	False	0		0	0	0	0	0	0	0	0	0	
(;´д`)	20	-29.10712594985962	20	-39.82975606918335	20	-32.50147590637207	20	-35.358106422424314	20	-26.246562671661376	20	-30.31898365020752	20	-25.559863567352295	20	-30.779906463623046	20	-30.268275451660156	0.018510457939135295	4.079792458165602e-07	0.0006212547286201068	3.569857145755999e-05	0.3234029744620103	0.005509523641753378	0.6426487123391058	0.003474864038395332	0.005796106300276396	LN	0.6426487123391058	4	True	43	LN	0	0	0	0	4	8	27	0	4	True
(;´д`ｿ)	20	-47.03525619506836	20	-57.91726131439209	20	-48.49786796569824	20	-52.85508842468262	20	-44.86902008056641	20	-48.22536754608154	20	-42.56497783660889	20	-46.67668972015381	20	-48.23371276855469	0.010062572686973604	1.891098957191242e-07	0.002330798926322116	2.9866752811930257e-05	0.08779977875566129	0.0030609077284404927	0.8792780954530816	0.01440232052521295	0.0030354700616002676	LN	0.8792780954530816	7	False	0		0	0	0	0	0	0	0	0	0	
(;´༎ຶд༎ຶ`)	20	-25.181073665618896	20	-35.838928031921384	20	-26.747572708129884	20	-31.48578338623047	20	-24.057644081115722	20	-25.637936782836913	20	-20.084610652923583	20	-26.224382972717287	20	-26.64513635635376	0.00591906343471187	1.3918923699131185e-07	0.0012357513804181933	1.0818133902849685e-05	0.018203389577927734	0.0037483476475831524	0.9674282340689107	0.002085208657297604	0.0013690479100108449	LN	0.9674282340689107	12	False	12	LN	0	0	0	0	0	5	7	0	0	True
(;´∀`)	20	-30.04471778869629	20	-35.12958545684815	20	-30.53974084854126	20	-33.27862606048584	20	-28.012899971008302	20	-32.054281330108644	20	-26.471568870544434	20	-30.865225505828857	20	-31.92845869064331	0.021911577597765512	0.00013562622620474617	0.013356352237600235	0.0008633862536035528	0.16714019850882886	0.0029371849220895885	0.7806790147460927	0.009645653867074548	0.0033310056407401486	LN	0.7806790147460927	5	False	2	LN	0	0	0	0	0	0	2	0	0	True
(;´▽`A)	20	-45.673874855041504	20	-48.91745262145996	20	-48.93763446807861	20	-49.79748477935791	20	-42.845082473754886	20	-44.729712295532224	20	-40.63231029510498	20	-46.596483421325686	20	-46.463667678833005	0.00567690169416592	0.00022153556038340643	0.00021710937818185787	9.188620986196863e-05	0.09608161521852543	0.01459338241969972	0.8782841437900116	0.0022564596111739913	0.0025769661179961207	LN	0.8782841437900116	7	False	1	NP	0	0	0	1	0	0	0	0	0	False
(;´ヮ`)	20	-39.22045269012451	20	-47.317562103271484	20	-42.56686782836914	20	-44.676165390014646	20	-38.84744377136231	20	-40.910241317749026	20	-35.982665348052976	20	-40.94219074249268	20	-41.14319362640381	0.035113974570899556	1.0689319367540062e-05	0.0012363754176936746	0.00015000097082647475	0.050988907339601146	0.006480583544902257	0.894608801326174	0.006276805261959703	0.005133862248575693	LN	0.894608801326174	5	True	1	LN	0	0	0	0	0	0	1	0	0	True
(;´꒳`)	20	-35.23806648254394	20	-43.789344215393065	20	-37.99231128692627	20	-39.76628170013428	20	-30.46499948501587	20	-33.71154413223267	20	-29.665965461730956	20	-35.9534125328064	20	-33.91065073013306	0.0025562070575121934	4.941096058490209e-07	0.00016272066454173315	2.76068685713325e-05	0.3023518904370354	0.01176403377767067	0.6722468184598005	0.001250043675855478	0.009640184949406763	LN	0.6722468184598005	6	False	1	LN	0	0	0	0	0	0	1	0	0	True
(;ω;)	20	-16.035696077346802	20	-24.78678560256958	20	-14.508676195144654	20	-20.781989526748657	20	-20.46885976791382	20	-21.08783721923828	20	-15.049490594863892	20	-15.480945920944214	20	-20.542867279052736	0.09935294882729662	1.5726456217062054e-05	0.45746415501874127	0.00086276338770646	0.0011800006144421231	0.0006354241869698255	0.2663694173239029	0.17302373924630016	0.0010958249384234744	LP	0.45746415501874127	3	False	47	LN	0	2	0	1	0	7	37	0	0	False
(;д;)	20	-24.140866661071776	20	-33.483773422241214	20	-22.835323524475097	20	-27.388720798492432	20	-22.274425792694093	20	-24.337338542938234	20	-18.91025643348694	20	-23.6164270401001	20	-25.439281749725343	0.0049779772509719634	4.359935417836765e-07	0.018367205610018325	0.0001934317574489785	0.032183841260919555	0.004090027738885373	0.9304179200507008	0.008410351385622503	0.0013588089518906804	LN	0.9304179200507008	3	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;′⌒`)	20	-19.751513862609862	20	-26.57716360092163	20	-18.73404507637024	20	-23.019063854217528	20	-19.86748275756836	20	-20.155572986602785	20	-14.627400827407836	20	-20.13635492324829	20	-22.775401496887206	0.005743241800738895	6.234693158841105e-06	0.015886864104080647	0.00021881554440639128	0.005114373605293478	0.0038342149244915786	0.9650084519101821	0.003908613720392371	0.0002791896972553701	LN	0.9650084519101821	6	False	23	HN-S	0	0	0	0	4	14	5	0	0	False
(;⁎_⁎)	20	-35.07453088760376	20	-42.93788108825684	20	-34.853717994689944	20	-38.91793308258057	20	-32.17317094802856	20	-35.49366130828857	20	-31.68224153518677	20	-34.693889904022214	20	-36.15973529815674	0.01898960403441104	7.303084196986916e-06	0.02368174661208665	0.00040676871550424874	0.3455894856198741	0.012487913451470996	0.5646358588484909	0.0277860100083292	0.006415309625636069	LN	0.5646358588484909	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;⌒_⌒)	20	-34.07523946762085	20	-42.728389739990234	20	-30.841139221191405	20	-37.485275459289554	20	-33.10580139160156	20	-35.26385726928711	20	-29.339749336242676	20	-31.07253255844116	20	-34.98801336288452	0.0061043162301909655	1.0656672260208103e-06	0.1549490489010674	0.0002016866765488395	0.016093801143420843	0.0018596314036701906	0.6953993125888921	0.12294080862626316	0.002450328762720492	LN	0.6953993125888921	9	False	0		0	0	0	0	0	0	0	0	0	
(;╹⌓╹)	20	-32.89815769195557	20	-39.72885704040527	20	-31.325675582885744	20	-35.55968446731568	20	-29.907845973968506	20	-33.04045696258545	20	-28.57305850982666	20	-31.47717065811157	20	-32.97158222198486	0.009320343821200434	1.0066926526157308e-05	0.04491094943770404	0.0006509468676246923	0.18539918119366602	0.008084108718668092	0.7043664179745166	0.03859746313993963	0.00866052192015428	LN	0.7043664179745166	9	True	1	LN	0	0	0	0	0	0	1	0	0	True
(;へ:)	20	-22.584953784942627	20	-32.85838823318481	20	-21.868872833251952	20	-27.699396705627443	20	-23.781343078613283	20	-24.654812049865722	20	-19.762984800338746	20	-22.74594497680664	20	-24.5943883895874	0.0470008535085397	1.6233413584880238e-06	0.09618243118629165	0.00028244338391993356	0.014207591971718378	0.005931680108337977	0.7900804264445329	0.040011806354967885	0.006301143700333138	LN	0.7900804264445329	4	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(;゚д゚)	20	-22.481508445739745	20	-29.326578426361085	20	-19.78126754760742	20	-25.041400718688966	20	-22.65470771789551	20	-23.58218631744385	20	-18.07350687980652	20	-20.466641998291017	20	-25.613030624389648	0.009364707203321929	9.97052627833918e-06	0.139377902700004	0.0007240142513993426	0.007875437968844023	0.003115127862374389	0.768891322479921	0.07023273534954327	0.00040878165831382326	LN	0.768891322479921	7	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;゜□゜)	20	-30.50871992111206	20	-42.9850549697876	20	-30.345052623748778	20	-34.78487968444824	20	-31.120787048339842	20	-32.68741149902344	20	-28.404135131835936	20	-29.99039497375488	20	-33.105604839324954	0.07809721214519552	2.980108423394773e-07	0.09198464469297286	0.001085232876746485	0.04234656182431866	0.008839787008807085	0.6406857899924949	0.13114181666431926	0.00581865678430291	LN	0.6406857899924949	8	True	1	HB	0	0	0	0	0	0	0	0	1	False
(;・`O・´)	20	-42.73578147888183	20	-51.29849624633789	20	-40.082584381103516	20	-45.59755401611328	20	-43.30961265563965	20	-46.08885746002197	20	-42.66602058410645	20	-41.08927688598633	20	-46.11596393585205	0.04514639055956402	8.627466084446617e-06	0.6410499834206513	0.002580899021356123	0.025433804031816044	0.001579067293588409	0.048408297168569675	0.23425609178197979	0.0015368392563902017	LP	0.6410499834206513	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;・∀・)	20	-25.13898115158081	20	-31.553768825531005	20	-22.724631786346436	20	-27.894254302978517	20	-29.687285232543946	20	-31.808807945251466	20	-26.42027349472046	20	-23.97967920303345	20	-30.171670627593993	0.06356680343285283	0.00010406950367652328	0.7108352881361991	0.004042317734286393	0.0006728635589433778	8.064202057855064e-05	0.017651116379384466	0.2026323643301056	0.0004145349039731746	LP	0.7108352881361991	6	True	2	HN-D	0	0	0	0	1	1	0	0	0	False
(;一_一)	20	-16.755675792694092	20	-28.991826343536378	20	-19.67489376068115	20	-24.093795919418334	20	-18.172394275665283	20	-19.91140365600586	20	-15.137212419509888	20	-16.930889463424684	20	-19.22363920211792	0.1368154988760161	6.63808232820186e-07	0.0073847371775329	8.896726089159002e-05	0.03317892256052631	0.0058293495888625405	0.6902795550823045	0.11482619346347282	0.011596112182160336	LN	0.6902795550823045	5	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(;﹏;)	20	-16.605766534805298	20	-25.87114562988281	20	-15.242556619644166	20	-20.36779718399048	20	-12.745470857620239	20	-16.262351512908936	20	-11.19427149295807	20	-15.22257342338562	20	-16.35179271697998	0.0035327684621166157	3.343583404126033e-07	0.013808602197647455	8.208919994605465e-05	0.16773368405137346	0.004980333478523562	0.7912206442564912	0.014087317744302275	0.004554226251259037	LN	0.7912206442564912	5	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;ﾟдﾟ)	20	-16.533260154724122	20	-25.06566128730774	20	-15.893489122390747	20	-19.542266273498534	20	-13.83848705291748	20	-15.58387451171875	20	-11.131414985656738	20	-15.246949005126954	20	-16.490248489379884	0.004051690628242618	7.981077859711178e-07	0.0076821946297527775	0.00019991322417994183	0.0599737720945037	0.010470061262349756	0.8987270759834008	0.014664731343400478	0.004229762726384012	LN	0.8987270759834008	7	True	1	HN-S	0	0	0	0	0	1	0	0	0	False
(;￣д￣)	20	-22.98568124771118	20	-29.174194240570067	20	-20.236095714569093	20	-25.324333572387694	20	-22.850593280792236	20	-25.430811500549318	20	-19.555921363830567	20	-22.255349254608156	20	-25.720382118225096	0.019617103440132618	4.0271502963945755e-05	0.3067359695049283	0.0018922176207269938	0.02245447165346858	0.0017010939725814506	0.605564871358942	0.040720587637751916	0.0012734133085040063	LN	0.605564871358942	7	False	0		0	0	0	0	0	0	0	0	0	
(;￣□￣)	20	-26.911097908020018	20	-37.405430698394774	20	-26.799310398101806	20	-31.521956539154054	20	-25.059839820861818	20	-28.26215305328369	20	-23.373827075958253	20	-27.818653106689453	20	-27.650377178192137	0.022722631283505764	6.292566287153503e-07	0.025410155338609738	0.00022593741779868421	0.1446937569377732	0.005884408673753654	0.7810445830202764	0.009168798036152158	0.010849100035501703	LN	0.7810445830202764	8	False	0		0	0	0	0	0	0	0	0	0	
(=^-^=)	20	-21.624544620513916	20	-24.12617120742798	20	-20.866161155700684	20	-20.456051969528197	20	-35.447709274291995	20	-28.891197872161865	20	-22.63921422958374	20	-18.731110715866087	20	-25.834670543670654	0.04021364241982506	0.003295571886536222	0.08584898519041535	0.12937290267973578	3.9907018309847584e-08	2.8087041940261716e-05	0.014578337480255358	0.7260654820214271	0.0005969513728465275	NB	0.7260654820214271	6	False	10	HP-D	2	0	2	0	0	1	2	1	2	False
(=^-ω-^=)	20	-16.124591541290282	20	-18.8386869430542	20	-16.04746036529541	20	-16.043602180480956	20	-30.222796630859374	20	-24.035021162033082	20	-16.676809740066528	20	-14.562409782409668	20	-21.78475227355957	0.11655630819828237	0.007723588492325891	0.12590223139042656	0.12638892373847121	8.785431724611342e-08	4.276415050818701e-05	0.0670981377095355	0.5558821143907213	0.0004058440754117239	NB	0.5558821143907213	8	False	34	NB	5	4	3	3	3	4	3	6	3	True
(=^-ω^-=)	20	-61.73084182739258	20	-64.3824369430542	20	-60.5287088394165	20	-59.92797565460205	20	-72.96655044555663	20	-67.33815059661865	20	-59.12368450164795	20	-57.878033828735354	20	-64.9285020828247	0.014045939750171986	0.0009907810104772276	0.04673373852739688	0.08521688040695825	1.853294974326921e-07	5.1561737598572806e-05	0.19046923662759815	0.6619177919752938	0.0005738846350077471	NB	0.6619177919752938	7	False	3	HP-D	1	0	1	0	0	0	0	1	0	False
(=^_^=)	20	-20.09793348312378	20	-18.538364124298095	20	-15.959652996063232	20	-15.562590980529786	20	-32.845235633850095	20	-26.985752201080324	20	-21.116049671173094	20	-17.652013731002807	20	-26.471435546875	0.005759960217159743	0.027398819451839796	0.36112026792664426	0.5371476824295827	1.6762411604379584e-08	5.875946356212526e-06	0.0020809288986056392	0.06647662087521441	9.827492185743975e-06	NP	0.5371476824295827	6	False	2	LP	0	0	1	0	0	0	1	0	0	False
(=^‿^=)	20	-30.53732089996338	20	-29.380336570739747	20	-26.36050615310669	20	-26.93659210205078	20	-42.91753787994385	20	-36.568290615081786	20	-30.49147710800171	20	-28.617502689361572	20	-36.379945850372316	0.008784632049911117	0.027938011085159756	0.572388858933818	0.32173641867061226	3.690316851010467e-08	2.1110898014483063e-05	0.00919672671428473	0.059908718620566424	2.5486124464801427e-05	LP	0.572388858933818	8	False	0		0	0	0	0	0	0	0	0	0	
(=^・^=)	20	-20.433551502227782	20	-18.441259908676148	20	-14.142429971694947	20	-15.33879895210266	20	-35.37332172393799	20	-29.123298168182373	20	-20.356795454025267	20	-16.816769981384276	20	-28.097501468658447	0.0013341300138746497	0.009782264468298581	0.7201078085889181	0.21768127562369521	4.3344938031477217e-10	2.245376269387707e-07	0.0014405650790531507	0.04965310494850378	6.263065802065055e-07	LP	0.7201078085889181	7	False	1	LP	0	0	1	0	0	0	0	0	0	True
(=^・ω・^=)	20	-22.08248414993286	20	-20.608284664154052	20	-15.406468486785888	20	-17.81722764968872	20	-37.40862140655518	20	-30.856757354736327	20	-23.045194816589355	20	-19.188803815841673	20	-29.89413766860962	0.0011259417603884706	0.004917593533261998	0.8930436581247084	0.08014811064635512	2.485759384394702e-10	1.7413957955205254e-07	0.00042994806320026125	0.020334117491210005	4.559927202848697e-07	LP	0.8930436581247084	9	False	27	LP	4	0	13	2	1	0	1	5	1	True
(=^・ｪ・^=)	20	-26.3080415725708	20	-25.873619079589844	20	-19.147949504852296	20	-21.969371128082276	20	-42.72340698242188	20	-35.51744737625122	20	-27.514177227020262	20	-23.172852420806883	20	-34.71828842163086	0.000719697960277467	0.0011112648136543503	0.9262724493366213	0.055132908585883864	5.3462302132502734e-11	7.203708815701429e-08	0.0002154429130761617	0.016548004113229445	1.601867071024599e-07	LP	0.9262724493366213	10	False	1	HB	0	0	0	0	0	0	0	0	1	False
(=`ω´=)	20	-22.7687029838562	20	-24.789849185943602	20	-21.5064649105072	20	-22.67598190307617	20	-32.97336654663086	20	-29.308270931243896	20	-23.685536575317382	20	-21.363375854492187	20	-26.376701641082764	0.09738794903147226	0.012904244320289256	0.3441028343506518	0.10684974093525948	3.6030985825235875e-06	0.00014073656478590536	0.03893403815881152	0.39703705179133675	0.002639801748810491	NB	0.39703705179133675	6	False	0		0	0	0	0	0	0	0	0	0	
(=ↀωↀ=)	20	-23.918228912353516	20	-30.283680152893066	20	-27.476884651184083	20	-27.12938165664673	20	-34.485309791564944	20	-26.667662715911867	20	-21.581013679504395	20	-23.10106143951416	20	-26.876539421081542	0.07244881291501039	0.00012460943455029709	0.0020631306143702793	0.00292042028590908	1.86554770114284e-06	0.004634120736633404	0.7500167327355822	0.16402974061323997	0.0037605671170031227	LN	0.7500167327355822	9	False	1	LP	0	0	1	0	0	0	0	0	0	False
